lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,5GFP1,5GFP2,5GFP3,5GFP4,5GFP5,5DN1,5DN2,5DN3,5DN4,5DN5,SolventBlank1
PI (32:3),0.34009877433007135,10.084580379160359,3.7576260874466207,0.05256716046723906,0.2399962774435328,822.4863 -> 545.4863,PI,723096.580322221,618432.840698227,944358.581176747,217905.999923245,862943.248703,576384.714019752,548299.93444825,538537.252319337,524926.51766969,395790.517868042,24548.602005016
20:5 Cholesteryl ester,-0.3398350835022293,6.330617034112286,3.7494242156723203,0.05282570554667569,0.24034788365566534,688.5689 -> 369.1,CE,31878.3023567243,35930.0425033485,36401.6226387108,38280.8825531015,34224.4422874346,43524.1231307919,53645.9233741781,39009.4027595559,40497.6830062881,41571.4827613838,20705.4614639295
PE (32:0),-0.3389818397835735,11.639121800068635,3.7331515812002185,0.053342656238223055,0.2418687563678333,692.5226 -> 551.5226,PE,1249389.38598646,1615380.88946552,1592692.82470711,1427306.58166512,1577468.863159,2080460.48718266,1408371.8299561,1951797.14355453,1936082.59680228,1781092.57958982,391165.708435067
PCo(34:1),0.3360535212359036,9.749836756474993,3.6689020379253634,0.05543669198455437,0.2498263417663453,746.6 -> 184.1,PCandSM,603748.617309583,388576.311187765,479622.091309171,395066.086547773,529574.514892609,495788.83532702,401856.48815915,266894.341552626,383974.20617688,309057.181579564,213041.65527337
PIo (42:4),0.3361979971123504,5.522992132137018,3.667749749837185,0.05547503359464163,0.2498263417663453,946.6479 -> 669.6479,PI,24072.841613766,27180.441650376,24639.441619876,24617.4415740989,23265.961807256,21096.8614387488,23560.801834107,22196.7015952998,15007.7810821563,13836.5608596797,14898.5609741243
PC (44:8),-0.33595565756737106,5.295329859646538,3.6620886513466644,0.055663811750025216,0.2498267347696047,886.6 -> 184.1,PCandSM,16620.4410095292,21870.401451116,19447.8611373791,14640.2010002132,17758.7414207389,22892.781360632,20077.5016364983,23940.0214653013,22730.4817657383,20907.5611724721,6576.0004272462
PC (42:5),-0.335269075130933,8.936435991750795,3.6516784713101056,0.05601273622417193,0.250089259711245,864.6 -> 184.1,PCandSM,178593.911834549,251011.800018258,239085.160843321,237852.395873547,239975.417663562,238332.255333036,262398.941832945,274834.857849224,306209.739868156,321924.778625465,61060.4239883186
SM (d16:1/24:1),-0.33513520074398373,11.486912689046084,3.6490832351228164,0.05610008318296055,0.250089259711245,785.6 -> 184.1,PCandSM,1487214.36413626,1046359.72509823,1222739.98315443,1044504.50207493,1326879.82055686,1981897.60644512,1776985.13769547,1160238.42358405,1399393.76708951,1243551.66821251,910660.14355472
PI (42:0),0.33437984552387817,6.147412816525966,3.6300162622356424,0.05674626200378856,0.25212097615106055,968.6897 -> 691.6897,PI,39023.462738047,42082.543167094,47630.403533952,37456.062652584,36035.922515852,30671.182342524,39663.942993164,34079.802719111,29238.002258316,22966.4217147724,14201.2209548999
PCo(38:2),-0.3311640120541337,11.303820491054791,3.5632941679923533,0.05907040360438377,0.26156927883680303,800.6 -> 184.1,PCandSM,1348416.91870134,876158.61889593,1075329.72790538,891065.90014633,1213117.24841306,1895784.58105352,1450205.04687506,1057031.66210956,1119931.48461916,1121070.1474608,801600.91992175
PC (38:7),-0.3277303522697606,11.445586573533605,3.489950293489528,0.06174243873259198,0.27248996293983924,804.6 -> 184.1,PCandSM,1458985.94262639,1028571.90649423,1222278.98645013,966939.20056153,1309656.82397474,1992016.47363239,1572925.12695311,1203430.49804643,1260882.05029289,1302840.94335941,873228.79687498
PCo(42:1),-0.32679346300749595,9.08769425287943,3.4698074559833008,0.06249858515193907,0.27491072007032336,858.7 -> 184.1,PCandSM,278492.481444768,268518.695861766,249656.652465368,244047.458649196,235166.215637237,369584.158676122,263851.403839106,285580.4625245,316909.046936585,319504.330108629,67649.8653641607
"Cer(d14:2(4E,6E)/18:1(9Z)(2OH))",0.32642397120097644,6.7331588656825545,3.460569468657411,0.06284866619108308,0.27553521204302645,522.5 -> 206.3,CER,58549.8844605373,56632.9442558255,61439.2043838593,64348.3844376064,61955.7637215094,50840.4237403799,51136.3634681629,42055.9827575704,46905.6633567818,44838.1433906466,20570.8413009638
"PIo (40:3), PIp (40:2)",0.32506437904428653,5.815783002389357,3.430268695296263,0.06401168601728355,0.2797078293296482,920.6322 -> 643.6322,PI,27884.622238168,34321.12236023,30233.001876828,34470.242584225,30609.201995841,28442.18205262,24448.8218536327,24652.661758423,24529.2417983986,20501.5013580308,13233.7209396379
PC (38:5),-0.3209590572479171,11.331985866780387,3.3475151674183508,0.06730654284000616,0.29122177359532075,808.6 -> 184.1,PCandSM,1391018.24560551,956514.88659612,1125811.39672851,891015.27062978,1224141.11572265,1895341.76074263,1500202.53906246,1053472.15307646,1258370.68286197,1115391.40502977,766963.83447273
"PIo (38:5), PIp (38:4)",0.3212345393639318,5.995757499747628,3.350454328525558,0.06718646741071488,0.29122177359532075,888.5696 -> 611.5696,PI,34512.902389533,37407.182891844,35525.962219235,36379.922058099,34011.602142338,30455.90180969,27717.7220115659,31501.40257263,25981.601615895,23042.7216186451,15292.5010757413
SM (d16:1/24:0),-0.3213822707331524,11.292296847516198,3.3563280301841587,0.06694719066738523,0.29122177359532075,787.7 -> 184.1,PCandSM,1334769.95324711,903718.99023504,1064013.05456561,885819.54797378,1190497.44775406,1728672.22119171,1603903.10498002,996180.54223619,1202784.49340778,1047888.47680662,799294.06933584
18:1 Campesteryl ester,-0.3205006017846721,6.65434593767133,3.336280143887784,0.06776765299847125,0.2913128979544673,682.6158 -> 369.1,CE,45476.7830619845,48357.3433875922,42206.3828773458,49266.6835632235,43633.002990716,55022.4439468413,72651.5251922626,48141.363384248,50619.6435699432,52814.8637924046,19941.80141449
PG (38:3),-0.32061748318651345,7.691640100612603,3.3396138523919485,0.06763047890987105,0.2913128979544673,818.5641 -> 629.5641,PG,85615.907135016,105093.507690423,102592.447326661,81730.666046148,93917.966888445,138982.450378407,115189.327209451,108164.807434077,105376.627258363,101462.706970234,43204.942779522
PE (36:7),0.3193944809836007,7.676809970231154,3.3142361780332976,0.06868223066790714,0.29428891069355684,734.4757 -> 593.4757,PE,125149.488693252,113172.668121392,121041.768066297,100743.526351898,126315.929138155,109115.009094212,97725.086639406,80888.146453858,86507.725585925,83773.025970456,36320.74256897
PCo(34:2),0.3183987986780304,9.67941436472676,3.2942832006592653,0.06952144559679313,0.2963572304365447,744.6 -> 184.1,PCandSM,579106.23996019,373509.526886047,441743.974243603,385533.622085578,512661.777221279,468112.99487314,367548.90270978,288792.663269071,342830.547729478,328520.941772442,185048.39135755
PGp (18:0),-0.31836911231450804,6.650320289008335,3.292131179894348,0.0696126122853213,0.2963572304365447,514.3239 -> 325.3239,PG,48211.282913205,45732.023178111,41267.103546229,47861.723495526,44218.604156481,46226.684066729,86523.2857055333,49323.743621848,53323.2850036538,42798.8832702965,20897.1015815783
Lyso_PI(17:2),0.31743887751760597,7.300344101480311,3.2735923136120846,0.07040330093620696,0.29876272576775004,600.2805 -> 323.2805,PI,92577.124999986,96714.345809989,84574.145370457,95095.588836735,78200.626121417,60545.783935543,76692.34609994,68332.945098837,71247.065307615,72761.146179219,31140.662094122
PC (42:10),-0.31690534578789986,9.089442568834416,3.263420421247702,0.070841217024093725,0.299660611309585,854.6 -> 184.1,PCandSM,265865.356079059,277987.297912678,248493.633361852,253008.59828186,240143.978637691,378129.347022971,254673.160980232,282556.441436717,317940.223755374,322231.523376901,64998.365142819
"Cer(d14:2(4E,6E)/18:0(2OH))",0.3166364022789417,6.8563296438772445,3.2567066679770273,0.07113185274630038,0.2999317612614704,524.5 -> 206.3,CER,63061.9237213615,58975.8844490081,66021.3249359884,73685.7852210976,68673.1453514242,55422.4636878889,59482.244697603,47007.402862559196,48612.1432838394,48702.6241950878,21044.3214607268
PI (20:2),0.31604387305107207,6.934653311424641,3.2446339180501127,0.07165769681099977,0.30118981135798,642.3349 -> 365.3349,PI,72678.044586196,70464.104263269,64986.585342409,69373.303939795,72026.164367649,48222.263687146,59915.524856597,50324.042724619,60146.924133273,55217.343856764,22036.3013839546
PC (40:6),0.3158053660106324,6.22894021121805,3.2388270076266963,0.07191210682728766,0.30130262480800274,834.6 -> 184.1,PCandSM,64855.784378067,47297.023315429,37205.623107908,29711.9420585562,32278.702529909,40315.583099369,37097.762619018,31081.542419428,27992.5020904546,28997.242172244,15958.441146847
PC (40:8),0.31443718729930503,6.2988052504984555,3.2109872292203363,0.07314533728904467,0.3055029229359468,830.6 -> 184.1,PCandSM,64775.184532171,51707.6835403534,37518.2025832968,35391.242919915,32223.321945205,35344.222488397,45042.683319092,32081.562049889,26603.021911625,34599.062103275,16843.101181034
SM (d18:0/22:0),-0.31284649737284237,11.272266295219623,3.180752379512654,0.07451041372078322,0.31022574769282074,789.7 -> 184.1,PCandSM,1326402.85229497,889437.20117202,1030538.76184095,875584.88110365,1189040.61376972,1788372.65966791,1411625.21386747,1075621.42529308,1103211.57495111,1068451.12426744,798254.2700195
PI (40:8),0.31202812533752733,7.824642026810291,3.16347884531615,0.0753025560413623,0.3125410162970648,924.5332 -> 647.5332,PI,110880.2475586,134304.7092285,137077.50976558,124330.68774414,126663.36901857,108841.407531714,118397.50872802299,115154.96826171,69874.92456055,84373.645538338,52353.08374025
SM (d18:0/12:0),-0.3114972938835127,6.1492535125678405,3.151112860609146,0.07587519960820689,0.31393363837895605,649.5 -> 184.1,PCandSM,30664.082214346,36323.082382197,30317.722335799,35460.3625793539,28241.5220870856,36093.022247306,42878.3428649781,39383.2227478095,37795.64251709,38457.062622081,15005.60113525
PC (42:11),-0.31095892016389787,9.088403727408952,3.1423324399411285,0.07628464377725004,0.3146444497229877,852.6 -> 184.1,PCandSM,286944.321777377,266738.815460166,243543.472686806,251051.134246865,235361.015014701,374898.067947426,256117.656005905,288204.763671882,315698.8624879,313597.643646153,67702.864059399
PCo(38:6),-0.3098310501731817,11.308394414589165,3.1198487609981385,0.07734396186079401,0.31703840713217113,792.6 -> 184.1,PCandSM,1326773.87390129,919528.98120091,1087428.32885744,882189.44555673,1178551.62036117,1861555.21484252,1375883.61425783,1077421.11499047,1151372.73217766,1065486.06103521,876032.53759741
PI (38:0),0.3099534841476573,6.998988473533368,3.121066445855934,0.07728618724286145,0.31703840713217113,912.6271 -> 635.6271,PI,59803.524047839,83531.86535645,89843.72625732,62484.764327988,65013.884338355,55730.183807393,65491.744674684,56353.484069838,59466.624099715,46074.882659914,27474.94189454
PC (42:8),-0.3077835579411737,9.090963186786771,3.078605770207105,0.0793285021468994,0.32279853903679506,858.6 -> 184.1,PCandSM,270482.999328657,280667.858764172,245356.033966032,250873.278319792,242931.678985515,372983.060378994,260864.319274947,279715.719604563,313704.901184022,324267.450469979,66123.6255646312
PI (14:1),0.3081243099886648,9.521341285107406,3.085485973964523,0.07899366434684768,0.32279853903679506,560.2566 -> 283.2566,PI,482337.98925739,405637.60974176,433505.95605415,438220.77001957,365370.80786082,310246.841796945,355618.32849115,309336.122192361,376483.96935988,324170.86462404,107343.267517059
TAG(50:4)_FA 16:1,0.30761840906777177,10.525376957396436,3.075490664951758,0.07948060704380303,0.32279853903679506,846.8 -> 575.8,TAG1,807016.9003908,830758.52294944,867761.69824221,809204.71093762,924463.84375037,598689.89746099,649302.70556653,671333.690674,766359.5957031,650598.82959002,237597.778053299
PC (42:7),-0.3066105119881925,8.940257312454367,3.0551958918949826,0.08047928978593745,0.3248615234042109,860.6 -> 184.1,PCandSM,186431.952484174,269832.642944305,233962.6536865,245628.201140973,228323.937622027,245390.917068474,270210.21975754,265869.659637359,295856.802825911,319803.839660593,59766.5050964502
TAG(52:4)_FA 18:1,0.30683027323614687,8.41874730306414,3.0594178941541945,0.08027042106262931,0.3248615234042109,872.8 -> 573.8,TAG1,185994.2138671,184231.89282226,206518.31579598,187803.45410163,216050.31530758,132234.00830077,166486.23144533,160906.19116211,167729.21179198,145702.64941408,57604.9439430045
PI (38:9),0.30569522141523947,6.787837852261127,3.0358304534112217,0.08144486417139765,0.32775987891468233,894.4863 -> 617.4863,PI,54950.543762193,65776.684600851,66093.504608159,61014.704071059,57737.664215067,54184.744232187,54390.864288306,52067.303619379,41906.902954079,38402.002593974,27419.662048341
PCo(42:3),-0.30409370478389874,9.091615436248548,3.0053674606228924,0.08298915726114613,0.33296255822350745,854.7 -> 184.1,PCandSM,271613.519958439,274677.384888125,245613.537445124,258728.994796739,238585.419799834,364896.94113147,268348.440551772,276770.360626207,313781.88024951,323561.667053204,68937.743660001
PCo(42:4),-0.30351318283961753,9.081737837905921,2.9939231913677986,0.08357745835783048,0.3343098334313219,852.7 -> 184.1,PCandSM,276702.640503461,267749.518249513,249320.997375557,260424.83901212201,227779.437744124,368402.742843569,256420.698974602,277639.802978444,315728.000915044,320076.703216519,66846.906387378
Cer(d18:0/24:0),0.30296180328840316,8.160656156532752,2.9827187979135488,0.08415779537567292,0.33532414899281465,652.7 -> 266.4,CER,165380.812278783,135269.389327944,134612.308975242,157827.332839963,110063.707809417,108882.247039649,124193.528198249,108678.748123135,108156.847396868,106959.587509179,136977.889007555
Lyso_PI(22:2),-0.30291194355603107,5.729567295717017,2.9792648894802483,0.08433756919532272,0.33532414899281465,670.3588 -> 393.3588,PI,19651.8815498326,22149.9017448485,24041.6213531468,25162.6415252525,26231.5416755668,26352.2617416436,23964.2620391845,21610.2217102096,32836.0024566644,35705.6425704723,14496.680953987
Cer(d18:1/26:1(17Z)),0.3019357765256112,7.556386699641188,2.962326552724903,0.08522522981370648,0.3367187344629249,676.7 -> 264.3,CER,95973.1674689802,104374.76838681,98369.926986778,106181.566253703,94704.926300057,78594.7659072975,89179.9665832803,68000.2437782363,79776.6058311722,79524.9458389717,61974.163879396
Lyso_PC(17:0),-0.3018894178179113,5.317427926141172,2.958043532087857,0.08545128004497186,0.3367187344629249,510.3481 -> 184.1,PCandSM,19803.821456913,18693.6013107239,15240.8010940518,16486.561065668,14543.1609535235,21083.981536855,22614.221572885,23167.161689757,17139.781188964,17850.081176755,14173.8611144972
Lyso_PI(18:1),0.30198707059479907,7.235675812207842,2.9631903003180478,0.0851797211604129,0.3367187344629249,616.3118 -> 339.3118,PI,74098.004211368,126583.530975408,77031.605209316,75796.705169697,79268.705322241,63850.684776233,86221.2451476469,64628.844680798,62960.184051477,63119.483795222,26053.121582029
PC (42:9),-0.3010972671587515,9.099341512614124,2.946540351653766,0.086061613966016845,0.3378086443869303,856.6 -> 184.1,PCandSM,284615.94293219,278939.399078821,243546.738769577,251771.813324048,242293.593261687,375193.729026708,274488.076293533,274365.619812003,316882.881316668,318025.319854624,66042.60477443
PCp(42:6),-0.30092804979008914,9.07651124992887,2.9432294079069834,0.08623815846131605,0.3378086443869303,846.6 -> 184.1,PCandSM,281071.915710312,263196.343048103,242351.515838589,253467.439270016,233963.380035395,362679.483505264,259526.701629652,281751.381958017,304453.660584001,317763.66558829503,70794.7446747272
PI (34:1),0.3005601584881188,10.630813584496552,2.936224279059388,0.08661297572125368,0.3382760467697341,854.5489 -> 577.5489,PI,736038.22802742,769852.75244144,965836.53295875,724702.23388683,888348.02343691,714418.39062507,679493.87133785,917316.0744628,518635.49633789,404007.78930655,620611.70166019
"Cer(d14:2(4E,6E)/18:1(9Z))",0.29982915425611945,6.721009256153712,2.9206156644628436,0.0874544903426583,0.33856650647274733,506.5 -> 206.3,CER,56005.7644386592,56207.4442405719,60371.1248054693,63741.8043632506,62504.6641540366,47750.8433151379,51631.2829208459,44202.182739251,47553.9035568291,45718.0032615687,19723.4614143381
Lyso_PI(14:0),0.30028445586148306,7.398930900116727,2.930044278240075,0.08694510790478766,0.33856650647274733,562.2649 -> 285.2649,PI,99386.0276184809,109312.669433613,90673.806121792,101261.246826186,84591.226425205,73745.164565996,80932.544372542,71694.886688269,79590.485778859,77716.826141338,26588.861999508
