lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,40GFP1,40GFP2,40GFP3,40GFP4,40GFP5,40DN1,40DN2,40DN3,40DN4,40DN5,SolventBlank1
PG (22:6),-0.7273029796381533,6.228673047401671,8.35777262688498,0.003840410240831595,0.05649670176512257,574.2875 -> 385.2875,PG,45111.8627319158,48207.7032127605,31145.3218841615,23896.2017478949,2906.0802154533,45083.483337404,51332.9244003323,46985.823715248,48508.42308045,43784.663177471,16014.8812255813
PE (36:4),0.7246129124887349,10.794886122388265,8.299424241748056,0.003965764917352127,0.057072529897545826,740.5226 -> 599.5226,PE,1368229.59179685,1237728.76745591,1444796.82144115,1159963.89227259,878230.552856549,767474.400634791,609914.444396711,844331.639954089,717018.875122224,539160.957977296,269587.51806623
PE (44:10),0.7248592719751147,6.19675631778055,8.302234009276162,0.003959634110675711,0.057072529897545826,840.5539 -> 699.5539,PE,133642.909797721,25228.821830746,25007.581756594,46575.1426735567,22554.6413269148,33559.142677308,27157.041687013,33459.262405398,24408.101882926,22677.1016464231,13881.181175237
PC (40:5),-0.7030328067194659,8.545752440541335,7.8167615000056685,0.005176386941064638,0.07369393881687722,836.6 -> 184.1,PCandSM,138971.708984414,140084.869262686,151261.85202023,210821.319076573,159924.8292999,690445.491211119,153745.332092211,133555.789459241,132256.749084382,123700.228851288,37814.183105474
PE (42:1),-0.7007753459424029,8.276336905063761,7.767032146324709,0.005320840085236646,0.07474273979428608,830.6635 -> 689.6635,PE,191095.672851602,111129.507232698,122204.028656129,107207.106719924,145776.309570348,186393.592132519,149087.449493342,431353.174713116,149698.351669216,127146.248657204,17721.2412185647
PEo (42:6),-0.7001169906126788,8.874584979616449,7.752790585083858,0.005362960936901191,0.07474273979428608,806.6059 -> 665.6059,PE,207885.814361579,180853.276336637,167400.873443689,360605.296599839,118716.049316442,603122.637603899,190498.916900657,497603.822357227,148937.469146724,138785.430282565,29262.321578975
PGp (34:4),0.6991944641788579,6.748751803811793,7.731098631762961,0.005427771317367874,0.07485801275203192,744.491 -> 555.491,PG,61857.284011786,42381.703399613,36043.002746582,41049.522918706,173060.596404956,36738.423049927,49693.143218999,42451.062835729,43934.262542695,36572.542785635,19998.4416961626
PE (32:2),0.6862581629926946,7.922964905339399,7.451313028290769,0.00633901899769003,0.08652434178290308,688.4913 -> 547.4913,PE,186156.372711176,184940.833374111,180885.273574927,155819.350921747,126752.710174574,99953.086273221,96832.126251187,102203.34844966,101432.525512622,89209.946838407,28738.222015356
Lyso_PE(20:4),-0.6833686557696863,6.965766940891587,7.3883371673699685,0.006564815157753876,0.08869199253945032,502.2855 -> 360.2855,PE,43177.082633959,49352.363861043,45166.682891765,45414.363616932,46102.243255611,70219.204681446,118265.486877494,58682.72468574,55135.923278836,47493.343444847,54428.204605132
1-O-cerotoyl-Cer(d18:1/18:0),0.6782091245891904,10.788490706372727,7.279762692851364,0.006973574798540997,0.0932627579118008,944.9 -> 264.3,CER,1417380.2565916,709903.061325566,624652.842048709,2791280.07315771,721530.566154976,606032.487327632,1158340.48403934,681733.663131748,609943.364158628,562832.704856922,178365.015220541
C24:5,-0.6736789765651119,11.128634382909441,7.183718138687253,0.007356809284326192,0.09740415492447878,353.3 -> 353.3,FFA,840131.180358736,961087.253356829,877649.265991124,1152680.64111325,868698.890503121,1101218.41467278,3039583.78009024,1127143.38177489,944595.820678781,897579.427063127,385752.227996798
PC (32:2),0.6672213556292962,9.327453716286424,7.047639608121245,0.007936977252320515,0.1040451275452709,730.5 -> 184.1,PCandSM,366173.086303448,450947.69549574,390972.507965007,537255.110473713,293165.722167981,342802.642822234,183775.833557099,255016.440032964,223921.776153501,203723.237091155,185296.3309327
"19:0 cholesteryl ester_simulated, 17:0 sitosteryl ester_simulated",-0.6577149026482185,6.7159930207999246,6.8485706097962975,0.008871221975672194,0.11515194015480378,684.6471 -> 369.1,CE,38180.102561957,38192.1028595084,39487.5227852016,66052.52484131,38430.2028121971,142432.170249897,51478.603477471,49036.8433265682,44901.7832183904,39509.2428512665,21200.5014762868
C19:0,-0.6496473398846154,12.164850590364596,6.684552145168709,0.00972519529178876,0.12501124821677978,297.3 -> 297.3,FFA,2292495.8461904,1919880.1684571,1602802.99865719,1810907.52819727,1837617.03295907,1590480.11840833,6968697.01428251,2305941.31066961,1688154.59472764,1552388.63659614,1072569.0904541
1-O-cerotoyl-Cer(d18:1/16:0),0.640084027453972,10.035841489428096,6.490656773043156,0.010844290595545628,0.13509655245077035,916.9 -> 264.3,CER,809797.749412544,427748.345329186,373516.10640724,1630191.248581,445241.630767771,359642.823520618,689804.287277195,413698.390815676,385291.262138403,339677.86137389,99590.0082358899
PI (34:3),0.641033796150108,7.697772482858597,6.509137890997408,0.010732152696675119,0.13509655245077035,850.5176 -> 573.5176,PI,126808.048370451,155073.730743385,160883.411346443,129829.14859004,121890.288330139,76259.464813228,76158.106201204,97998.907241776,67124.504730234,103799.526702851,30305.882278452
SM (d18:1/18:1)9Z)),0.6394915599474267,9.376135168490352,6.478627817166625,0.010917923800779779,0.13509655245077035,729.6 -> 184.1,PCandSM,385053.205749567,436409.99145516,411592.71096783,532484.936157159,296087.563293504,345308.34548958,192116.973144524,254203.016662531,230525.475937004,223365.411621153,212913.17456056
SM (d18:2/18:1),0.6418151544082773,9.401683235146118,6.525422723259907,0.010634327130372975,0.13509655245077035,727.6 -> 184.1,PCandSM,403931.83081826,471249.379302972,419665.168945358,558493.341308524,299126.056213387,374255.523544306,196020.375976431,276668.518066498,226426.356750501,225706.211761476,181877.83300792
SM (d18:0/18:0),0.6377185828379601,9.304978151628687,6.443037420915061,0.011138802879756068,0.135728117052656,733.6 -> 184.1,PCandSM,394361.066345233,450194.696075272,420246.392639187,490711.311828497,277879.020934954,350627.087555028,167552.230712911,256328.798370416,238123.134582648,218143.65493785,153863.2298584
SM (d18:1/18:0),0.6374390952639781,9.317175867378637,6.4374343974445765,0.011173991509621983,0.135728117052656,731.6 -> 184.1,PCandSM,365288.86401367,431919.956359775,417674.735260021,512087.677703773,291367.660461395,338540.762817484,181864.114074566,259293.637908866,238798.177673433,203810.117156937,176660.27197262
PC (32:1),0.6326128019833314,9.29596626991743,6.341087256980246,0.011797254660517825,0.1419960470047782,732.6 -> 184.1,PCandSM,360139.344909792,443158.036132844,418316.309448205,503287.006683163,288579.681091251,338105.419372622,178819.092651284,254145.2550965,242904.159118665,209807.611419663,155244.3905029
C20:0,0.6251133209363645,13.080124276272258,6.193023431813344,0.012825488484315901,0.15199184485473075,311.3 -> 311.3,FFA,2091961.34863281,3659951.28027412,3907279.09228554,15224345.9809573,2688671.14062553,2069585.12475594,6121733.82446303,2868177.90942374,2505147.81372069,2979816.63598597,2580457.12304688
PC (32:3),0.6249022566280251,9.329972539309546,6.18863720387526,0.012857316181064836,0.15199184485473075,728.5 -> 184.1,PCandSM,368302.685272453,440927.997680788,407122.328369071,524631.624878073,290228.921478199,349230.959655832,189080.131591832,263177.477233736,221661.954498321,217593.673706139,177354.49304192
PC (30:0),-0.6219244839626524,7.9190844480104,6.129875358550635,0.013291624126338056,0.15573548976346535,706.5 -> 184.1,PCandSM,60778.743667582,81921.8655090258,81297.925430261,231123.218536428,75369.305999784,503420.623474092,66243.044982911,69783.664733883,63266.584136969,61657.36444093,37331.702636687
PC (32:0),0.6192140271867874,9.348564902041105,6.077336278290204,0.013692708474148298,0.1581813512070426,734.6 -> 184.1,PCandSM,414925.032562346,451053.449158206,405017.824432424,509666.01849366,288981.085083019,385599.565582376,175908.472473085,251651.316894492,237133.995483493,218074.698913641,169971.81262205
PE (36:6),0.6189142669577119,8.53571402526437,6.071333845631669,0.013739316758919864,0.1581813512070426,736.4913 -> 595.4913,PE,227151.354019188,381152.044860734,301039.285919232,220942.81399538,103447.768142718,141835.288650496,192245.652328538,185332.533538877,150951.669250405,93527.566757206,53717.50396728
Lyso_PG(22:6),-0.6108138200120562,6.340134534393157,5.913163148583891,0.015028163747568199,0.1715283517394853,574.2801 -> 385.2801,PG,49069.043968204,54137.9638519511,34371.5621376189,33407.141964002,2536.120162964,45236.462326031,56797.623794515,50544.763732958,47955.643798821,48419.243515003,15808.101089474
PC (30:2),-0.6080542413285284,7.9675789975528915,5.861494851567841,0.015475645197216682,0.17512610462491357,702.5 -> 184.1,PCandSM,66848.864532482,82760.705245952,83268.025772119,245298.940032986,74159.64575194,528521.11652372,63061.184173565,71467.945617693,61663.824119568,62484.263916012,38896.002868662
C22:1,0.5969951285785323,10.823375510450218,5.652180644516193,0.017433679634722768,0.19561179522349953,337.3 -> 337.3,FFA,428387.510498228,493844.956146002,1147445.20312341,3308357.33984372,690446.186462234,433171.770934946,1539041.35217339,526200.558288855,754305.341339179,459695.752502507,317991.084289549
PI (32:3),0.5956247161517089,10.063889598369949,5.62639438070255,0.017691985937430876,0.19684192757276034,822.4863 -> 545.4863,PI,223785.038322421,859179.565216059,890709.808807372,524442.189788808,1176252.98889153,312402.046012878,464969.644256101,572127.630447385,146613.866447445,837141.805862432,24548.602005016
PCo(34:2),0.5939564226120286,9.448085960958439,5.595052602847318,0.018011270253937867,0.1987243484684478,744.6 -> 184.1,PCandSM,405594.96591198,492516.833557559,462726.311645449,512636.530731096,319373.40173331,390828.906371794,194952.312683175,280469.318054257,261488.898315303,242597.97521967,185048.39135755
PC (32:4),0.5929634766201333,9.336545521725442,5.576474278749629,0.01820333359611481,0.19918358414261161,726.5 -> 184.1,PCandSM,367494.884002692,414753.736877432,379648.006286516,600630.200927552,276597.020446775,384676.206054638,180413.473327525,261350.999481208,225494.175476027,217466.276855488,171582.51062016
C22:6,-0.5772638054043512,10.991880544976112,5.287154764635488,0.021483291911479623,0.2323258770326101,327.3 -> 327.3,FFA,782209.951965341,881274.2611694,776614.252929756,951760.172424203,881970.139587507,728331.113403318,2830403.27929686,1119883.70568859,740917.636291477,650086.986877363,520937.133545005
PCp(32:4),0.5768274572624003,9.42410875746401,5.279080426797009,0.021583144165416197,0.2323258770326101,738.5 -> 184.1,PCandSM,430838.325866533,465302.934906063,428777.751586798,514319.0581055,297404.421203561,420439.97412133,196473.332214371,270739.020202601,232009.67797849,229944.074859732,191433.1331786
PE (36:5),0.574535031102444,9.686705316350718,5.237520203947496,0.022104760842892295,0.2349176791933485,738.507 -> 597.507,PE,653026.327697859,602054.306762922,676665.043518259,505870.458923225,286049.739807162,376617.625488175,321350.778625439,410739.047241162,355488.701904178,260288.620971654,119715.82836914
TAG(56:1)_FA 16:1,0.5742082820895068,11.095083818417981,5.2317047888172965,0.02217878391175873,0.2349176791933485,934.9 -> 663.9,TAG1,1861173.34765569,524329.57666018,2864156.76123008,1040076.47314447,1303276.00097696,1020042.2507324,893572.56250016,853295.43066392,1074834.71875051,947407.32666032,78584.6655540488
PI (32:1),0.5728716351216201,10.051339905921235,5.207469393535575,0.022490046648228585,0.23632398224011625,826.5176 -> 549.5176,PI,447218.93530262,757397.59472565,1142626.89050299,662009.32067846,531646.67724606,290928.6193847,308107.84082043,526071.01696785,328859.78088372,793068.21923816,111841.8876953
SM (d18:1/16:0),-0.5720569732051359,7.935834758104197,5.192364774600719,0.02268632641142877,0.2365094186514306,703.6 -> 184.1,PCandSM,65977.264480607,78775.725509566,79511.945190447,245627.018188657,78545.365631103,501541.433624371,69689.265075701,65991.124786367,57912.904449463,66963.964263934,38168.022644043
PC (30:1),-0.567095292456641,7.9355793511693395,5.103251857894065,0.023881032608526063,0.24701943104444146,704.5 -> 184.1,PCandSM,67233.024398828,82280.68577572,82909.164581327,240624.580078098,74306.044830302,499135.710556143,65324.864410385,67114.864746095,63389.944213891,63289.864166237,40017.782928473
SM (d16:1/18:1),-0.5643367395720545,7.9411766569467455,5.054043697586167,0.024568536779470598,0.2521607960931711,701.6 -> 184.1,PCandSM,70726.664810205,83701.626159682,80318.564758372,246394.616760304,75269.885833782,503240.516983178,65740.904693639,77260.284851052,60386.844451908,62589.444671633,34213.422576906
PG (36:3),0.5623577536493468,11.7888641584004,5.019342349383805,0.02506568734095617,0.254897410445424,790.5328 -> 601.5328,PG,2494718.73730487,1818123.3789069,2151088.93139557,3054570.83740272,2128780.14599494,1911989.35546787,1397117.02148428,1575901.56152339,1333076.08154304,1193180.02099618,547322.1806641
PI (32:2),0.5617715637950705,8.771316787393577,5.008701867165655,0.025220212060687724,0.254897410445424,824.5019 -> 547.5019,PI,221099.075744617,290284.619201757,428103.789917096,269515.301086495,246900.060180554,132196.329132168,143315.850769026,214566.714233466,141165.009216303,299738.479370106,45658.303405737
PCo(32:0),-0.5575132668795715,8.09393332094205,4.933354005810543,0.026343140361521047,0.26422968059586266,720.6 -> 184.1,PCandSM,80273.806243861,98639.427581763,89091.546249326,264264.139007595,80702.885589595,543285.460434016,73766.424987808,78227.826080318,75201.945892360993,73212.84477234,44701.943023675
PCo(32:2),-0.5540848616498717,7.999967899415747,4.873203554991051,0.02727681870814032,0.26554785271748366,716.6 -> 184.1,PCandSM,72911.3256301846,89323.486297551,83770.005935633,250490.218322853,79357.086334233,510659.193786945,68099.64477539,76453.105255122,69056.404846177,66563.744476313,41197.90298462
PCo(34:3),0.5551953285281678,9.444928575062319,4.89292350545952,0.026966985027350752,0.26554785271748366,742.6 -> 184.1,PCandSM,421127.910461451,474120.55523629,468024.610107264,509872.993103026,305223.540099916,397371.12786865,210537.252380234,285235.500213623,250610.700592001,253501.538574185,176755.07202133
PG (34:1),0.5548132814975022,8.888770166851666,4.88615544907816,0.027072908050212,0.26554785271748366,766.5328 -> 577.5328,PG,318593.421447793,241149.05694569,268583.320739745,450935.776428172,259349.076416015,227230.655883868,192489.07287589,204915.734375082,183235.792480409,173365.692077632,88004.32604981
PI (22:4),0.5546866273303473,4.851517185378038,4.879770332256555,0.02717323452793525,0.26554785271748366,666.3349 -> 389.3349,PI,17560.4012184221,17373.9814338617,18894.801162717,20953.4216842621,15559.12088775,11028.0209045314,12279.220638266,11398.9205894438,10376.8605461137,12826.2010307279,7221.2204933148
TAG(58:0)_FA 18:1,0.5506824584373408,7.628828788411972,4.813770423842925,0.028233207313939766,0.27285231009968064,964.9 -> 665.9,TAG2,195663.553039471,76626.505126978,172206.453033618,115991.208557103,111675.387512252,81988.866088889,75165.846130398,91514.626647898,85496.006072996,95387.286926273,15558.7410926822
SM (d18:0/16:0),-0.5494065000332757,7.900585781296567,4.791716191150044,0.028596919854242387,0.27436465135519505,705.6 -> 184.1,PCandSM,64588.725006107,87908.906005882,76650.285125666,239166.618408188,72520.94567873,488201.912674141,65466.784576415,64944.824279783,63679.263824464,58264.16439819,36163.122695918
18:0 Campesteryl ester,-0.5486494280934598,6.708474280958083,4.7779472301629085,0.028826464002363005,0.27457725423833534,684.6315 -> 369.1,CE,41456.9429244954,44550.7031936647,41661.7630767878,65164.0641555919,38732.20265198,139295.070831298,50757.1838684085,45755.5032196059,43566.8830413763,40016.7628402609,18627.7413063037
PCo(34:1),0.5467761147806222,9.550890401503636,4.746532206178017,0.029357399239711576,0.2776371185241295,746.6 -> 184.1,PCandSM,436709.929656849,517812.07373027003,463872.951629842,548799.783721976,336965.642089863,426792.610229604,213770.912719902,318571.057861408,274419.080566444,254200.234726021,213041.65527337
C22:0,-0.5430096342121715,11.929828952212516,4.681875195325119,0.03048245663390998,0.28388657568638875,339.3 -> 339.3,FFA,1162049.46075447,1720919.14367617,1495585.31762646,1720045.58825747,1341714.67468257,1127700.12042237,4799836.86151091,1718659.17394907,1371665.7410888,1299069.27294937,1849533.07275394
PEo (40:0),-0.5424633445617584,7.327772513679829,4.671817358746463,0.030661465500871295,0.28388657568638875,790.6685 -> 649.6685,PE,78968.527206398,54292.384201028,66856.044158962,93294.706085175,60430.484924288,239825.07334905,64210.204010032,81006.046157827,54439.9639435,46010.122772201,32368.08209229
PG (40:0),-0.5424959526767626,11.646001101082545,4.67307295334831,0.030639058752527357,0.28388657568638875,852.6424 -> 663.6424,PG,1968433.87005615,1393247.89819329,1142518.33618165,1840676.47937013,1151695.31140117,2567875.16687021,1762803.17565916,2943391.18054215,1913302.01306158,1083543.22570809,215855.818969757
