lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,40DP1,40DP2,40DP3,40DP4,40DP5,40GFP1,40GFP2,40GFP3,40GFP4,40GFP5,SolventBlank1
TAG(60:4)_FA 18:0,-0.04284426664271804,8.140017034245345,0.09392242440560494,0.7592486023000818,0.9998830158194397,984.9 -> 683.9,TAG1,45967.963134796,42109.642883288,36779.782531724,38750.322570781,47535.243560789,58214.22442628,44118.143096931,42798.362731901,53814.943664544,44390.643371569,23053.8817062363
TAG(60:4)_FA 18:2,-0.09260674116748724,8.466935831143383,0.43885556943780557,0.5076753410505896,0.9998830158194397,984.9 -> 687.9,TAG2,51644.1632118168,63341.024230953,56215.584106428,52403.143585195,61814.364196767,94117.626770021,53947.26373288,54512.0842018301,79922.625610308,58507.844421392,11973.7007904057
TAG(60:4)_FA 20:0,0.10278485748275493,7.942090186011813,0.5404403124409214,0.46225030398249756,0.9998830158194397,984.9 -> 655.9,TAG2,36967.0823326034,43034.943328888,43768.843292224,43695.323394764,44037.642730706,54131.524169942,39074.422698965,38210.4628143578,44152.823089578,45443.163452129,8340.5006141673
TAG(60:5)_FA 16:0,0.003297823873040174,7.86390896932256,5.563837348425693e-4,0.9811814133401942,0.9998830158194397,982.9 -> 709.9,TAG1,38335.242614747,36384.162597662,35808.822448746,33789.182739257,34481.262145984,54410.783935569,34623.222366315,34913.782470694,39870.862487802,36440.002685526,17760.2812995927
TAG(60:5)_FA 16:1,-0.11725850859552797,7.820938520890015,0.7031848723077729,0.40171559591663697,0.9998830158194397,982.9 -> 711.9,TAG1,34671.542297356,33171.462371808,34532.982513426,30503.702209479,32484.982391361,58905.183715811,34387.542846668,31758.742248541,42323.002990728,33913.502410881,17949.8413391122
TAG(60:5)_FA 18:0,-0.07834288516618666,8.045331562651835,0.3139908688603157,0.5752414918991687,0.9998830158194397,982.9 -> 681.9,TAG1,41279.842987052,39009.122741723,37504.942382817,34971.762313842,42044.302947993,57555.924560558,36481.822448741,38440.942443855,52008.683776836,46123.023010269,21896.1414947529
TAG(60:5)_FA 18:1,-0.07651879421643337,8.050972589725893,0.2995675000196627,0.5841536865024024,0.9998830158194397,982.9 -> 683.9,TAG2,40290.8627319211,46034.943450901,43036.023071286,40501.80297852,43805.683258036,63822.644165025,43111.403015139,42301.462680804,56475.184112524,46767.543426486,9757.0007362367
TAG(60:5)_FA 20:0,0.03771683000066019,7.937434482871483,0.0727836457185731,0.7873260918389513,0.9998830158194397,982.9 -> 653.9,TAG2,37582.6028861919,49475.76361082,42375.022949221,36273.822509764,38951.942749016,51940.203521735,36317.802795405,35599.582340241,49162.083435063,50093.644165039,9801.7408065766
TAG(60:5)_FA 20:4,-0.1393094060334361,9.40319848541655,0.9932193220101908,0.3189568149787956,0.9998830158194397,982.9 -> 661.9,TAG2,91372.2666320927,121127.068298348,122545.608459472,92956.265930156,112423.308227529,137899.988464357,120118.22888184,119599.968791985,157565.60961904,129127.4495239,20928.681472777
TAG(60:6)_FA 16:0,-0.11287470820811628,8.488572048386903,0.6518949858632368,0.4194359863854548,0.9998830158194397,980.9 -> 707.9,TAG1,57418.324096643,54655.924163827,52391.304107674,48476.763610849,55834.16387939,100695.427490224,50360.143341039,56688.604003929,61544.743713401,57301.543823253,24803.6418037517
TAG(60:6)_FA 16:1,-0.026957046296858824,7.8633686651093075,0.037175754753207,0.8471076524507793,0.9998830158194397,980.9 -> 709.9,TAG1,40150.123016352,34768.00225831,31398.442260751,35336.0623474,35860.922607423,56783.163970965,32333.2623596,36766.202758781,38899.182434064,38777.68246462,17206.7412872338
TAG(60:6)_FA 18:0,-0.07030701706659909,9.108410187833897,0.25302654425865967,0.6149520111141972,0.9998830158194397,980.9 -> 679.9,TAG1,87410.126037666,108693.768066391,73741.725372303,81295.405944818,84423.967041,116666.547851619,76382.604980482,80768.126281743,161508.913940375,77004.905761692,27466.322029117
TAG(60:6)_FA 18:1,-0.04123907563532359,7.923661149014555,0.0870108349242571,0.7680122209567886,0.9998830158194397,980.9 -> 681.9,TAG2,37091.1427192847,43151.923095678,40036.622558579,37032.282531743,39491.042785632,57476.984069818,38494.062927257,38205.0029258565,49154.603454574,43621.423187263,9793.9806823733
TAG(60:6)_FA 18:2,0.01477007013532617,8.056457898884466,0.011162703051923017,0.9158571214806103,0.9998830158194397,980.9 -> 683.9,TAG2,39151.5426711969,46708.523193364,46023.323577856,43668.883056625,42584.363189695,62994.44473265,39469.422851537,39762.7627677675,51915.243377695,48377.603271476,11757.6208801274
TAG(60:6)_FA 20:0,-0.007198399602359706,8.664999999831037,0.0026523046753936796,0.9589266788761801,0.9998830158194397,980.9 -> 651.9,TAG2,53920.823669404,84889.045288124,71461.944549541,67492.884674087,62823.344482383996,105038.526611314,61933.764312755004,47966.0435790811,103533.368377762,65173.944335934,11314.9607810992
TAG(60:6)_FA 20:4,0.07326200198594464,8.226366037085683,0.2746418163933413,0.6002348625144114,0.9998830158194397,980.9 -> 659.9,TAG2,43743.523223836,55908.764038077,51780.483764637,50065.423767088,52543.863677984,60039.444122305,46971.443115248,48998.8832435823,57327.443939214,57173.104400615,11053.6608047473
TAG(60:7)_FA 16:1,-0.09891662291437606,8.512185437973544,0.500670704002097,0.4792055688398976,0.9998830158194397,978.9 -> 707.9,TAG1,55714.843963618,57955.184082023,54585.804168716,48718.203430153,56306.303405725,99075.246948228,52821.263549827,58887.703918449,59388.223693852,58299.10406491,26213.6416931048
TAG(60:7)_FA 18:0,-0.16891037058412128,10.456663268615012,1.4601342279615894,0.22690876488809741,0.9998830158194397,978.9 -> 677.9,TAG1,191798.91442875,206285.61437994,204480.19360353,195283.47338871,243160.43872076,252172.675293,242524.45874032,275251.86254898,272365.49877927,265887.65942378,90128.0671386828
TAG(60:7)_FA 18:2,-0.06918622265107609,7.949696134686118,0.24489226245673024,0.6206947802651964,0.9998830158194397,978.9 -> 681.9,TAG2,37907.522773764,41900.082824668,41171.723144538,37882.663055408,39517.482879624,56163.063903809,43031.442810034,36347.7425002736,50580.923919686,46847.303497296,9902.1407585131
TAG(60:7)_FA 20:0,0.1299874229785381,11.010524512565132,0.8649972235452879,0.35234402216196825,0.9998830158194397,978.9 -> 649.9,TAG2,129274.449401845,503066.76403858,562134.57189939,402384.62292489,279798.939697285,546686.753418,359981.999816819,129071.428886405,526453.653625534,356377.125855,16037.3010292076
TAG(60:7)_FA 20:4,-0.016948959198117647,8.323480049765598,0.0147016345015345,0.9034927867811051,0.9998830158194397,978.9 -> 657.9,TAG2,52026.703430159,58345.344390864,53492.743835458,55480.864013655,46974.723129265,74634.245605517,52328.923614492,42251.4627380227,78742.70635984,54618.12353514,9416.6006736745
TAG(60:8)_FA 18:1,-0.09874555069270337,10.444893514193037,0.4992091795953686,0.4798478080338246,0.9998830158194397,976.9 -> 677.9,TAG2,193478.61230472,228098.79663084,225530.51464847,217918.07446285,259541.13818359,269807.19946291,249943.21569822,268102.799835211,280954.63916018,277701.15893555,44636.8432846113
TAG(60:8)_FA 20:0,6.250485173667993e-4,9.940672577772247,2.0004545660867734e-5,0.9964313581877542,0.9998830158194397,976.9 -> 647.9,TAG2,151855.371093795,166548.49169921,172944.39099124,152817.79028323,172946.191162129,203175.73413085,171013.67333985,176150.832756015,178811.19189453,184688.95336915,33874.9623870868
TAG(60:8)_FA 20:4,0.12982038447418115,7.946132230582499,0.8620107131758772,0.3531766189205726,0.9998830158194397,976.9 -> 655.9,TAG2,41486.202911382,42148.503112776,44711.343170183,39763.722564708,41423.423034691,47933.043518077,37631.742462141,40429.3627471941,46452.003509539,42276.743011465,11285.3207397447
TAG(60:9)_FA 16:0,-0.02834130516282589,9.137987601418212,0.04111882064000838,0.83930874041993,0.9998830158194397,974.9 -> 701.9,TAG1,97949.847290068,94445.60693354,72369.62512209,80223.305725071,88320.766052249,124673.2092285,87045.62597659,87185.44592283,113701.88769536,82359.925964354,39614.6026267806
TAG(60:9)_FA 18:0,0.08331203961640647,9.090168238575222,0.35526607146127276,0.5511471659761507,0.9998830158194397,974.9 -> 673.9,TAG1,84346.94628907,84023.826599122,80606.725341821,86716.94506838,93341.72644042,99385.547119134,83496.205627428,91082.806518555,93902.766540526,86096.48632812,42055.2431182795
TAG(60:9)_FA 18:2,-0.01628122372294705,10.451910810286776,0.013573890728693527,0.9072507057613097,0.9998830158194397,974.9 -> 677.9,TAG2,207990.396301246,233114.19580073,239577.65454103,219421.09594727,260016.26000981,251992.95800787,242044.53820806,268771.161022258,259851.43676753,289496.22290029,47027.4036293105
TAG(60:9)_FA 20:0,-0.044707407947059914,8.596917754765109,0.10230028807200142,0.7490864680905438,0.9998830158194397,974.9 -> 645.9,TAG2,55536.243347159,71785.28472898,69472.664733892,59283.704040514,59829.34399412,78515.12597658,62727.704345718,63592.7642631342,83613.066101084,76421.745361328,13979.84103012
TAG(60:9)_FA 20:4,0.03491789742467679,7.97056043667487,0.06238323386014599,0.802768037313385,0.9998830158194397,974.9 -> 653.9,TAG2,45256.263244621,43028.222961429,39068.60272216,40859.862670868,39144.362670875,53458.783874506,40078.6826172,37101.4425811678,46654.603546149,49818.883636472,10718.640739447
