lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,40DP1,40DP2,40DP3,40DP4,40DP5,5GFP1,5GFP2,5GFP3,5GFP4,5GFP5,SolventBlank1
PCo(40:6),0.15836991676035195,6.804262034026049,0.18260239187475236,0.6691462594158519,0.7426233423860754,820.6 -> 184.1,PCandSM,105045.828506536,92117.22660828,12668.7007560755,67189.6049270569,6315.300426483,67721.264022825,57834.6444702004,44776.663406368,37032.6224098133,41891.283454879,18979.721450801
PG (38:8),0.15388404362506328,7.227406516280108,0.1724140476019329,0.6779752185898064,0.7517916159237049,808.4859 -> 619.4859,PG,93752.787216089,180742.812927315,55841.1238212605,43809.822402941,11342.5409507737,60109.764144886,74150.985687244,72025.32485962,58507.784454359,66894.984909041,28562.221954338
PCo(40:4),0.1515676739152116,6.859339904529603,0.16726058651511266,0.6825579756356728,0.7543462101349172,824.6 -> 184.1,PCandSM,103052.844722822,89904.6258659955,12732.0809555124,72516.644855485,9641.32075500739,65375.385025034,60967.764022818,47527.86273193,42137.3626098518,40941.622200003,22154.041595457
PEo (36:1),0.15196777914514126,10.967269869075674,0.16816146587734693,0.6817509666914485,0.7543462101349172,732.5903 -> 591.5903,PE,1292146.12951601,753116.12597602,1059122.46276845,746982.66943358,883923.06933537,1135117.0190436,797998.635925472,953277.605132891,718827.17013541,1038569.65631107,178560.83056644
PGo (42:2),0.15209503236167857,6.4965199672120635,0.16842037001371324,0.6815195072809651,0.7543462101349172,862.6631 -> 673.6631,PG,40096.8431167526,99478.927246089,43148.3431968788,29489.6820335397,9793.9006423921,35879.162734972,49290.7036972104,36268.522308349,39559.542648307,34229.802978514,21484.821716308
TAG(54:0)_FA 18:1,-0.1515702942589411,7.833353554476259,0.16727452679481303,0.6825454686109422,0.7543462101349172,908.9 -> 609.9,TAG1,147811.430877645,74156.085266108,71929.764953617,86011.166198702,79034.265563974,105242.24755862,113703.32843017,110342.32775878,109988.56762694,111264.52844235,51167.3036765962
TAG(58:0)_FA 20:0,-0.15033996615682216,7.563891341727369,0.16456966735893275,0.6849837126212264,0.7563956926693108,964.9 -> 635.9,TAG2,95576.786529636,68358.444366455,72104.684356706,75492.365600581,83213.345245388,85940.10626217,104354.367797861,105154.38781736,84882.625549326,102693.327331542,21628.2415771504
TAG(52:5)_FA 18:2,-0.14819295901575452,8.575180114032573,0.1599103871594707,0.6892390345169714,0.7604604014170584,870.8 -> 573.8,TAG2,164885.772460916,150102.81091302,155137.751129204,158842.011474688,176079.832306025,171910.772083294,189109.833873739,232418.27685554,153418.991073613,240427.1363524,31843.4821014308
TAG(56:8)_FA 20:4,-0.14771970528882059,8.339888493663597,0.15889013754235748,0.6901804021956363,0.7608649895978538,920.8 -> 599.8,TAG2,132866.569152883,146679.80975348,124669.309631313,138941.350036647,139640.469726486,144451.89038086,174556.71362306,192773.29370116,142306.74975585,175003.85119629,35006.0027313231
TAG(58:10)_FA 20:0,0.14733580819866757,6.976470435037645,0.15805599277314286,0.6909526598073118,0.7610826302702834,944.8 -> 615.8,TAG2,80827.665969847,51089.603546126,54497.743759152,54693.003295898,53473.943664548,52651.804016105,58966.06436157,61132.844238274,54151.683715809,62188.244018525,14864.7210388125
Lyso_PC(7:0),-0.14590807298029873,4.908050227860733,0.15495557970680807,0.6938439091754881,0.7630596312395338,370.1916 -> 184.1,PCandSM,16185.5411148,16987.641204835,4248.2002944939,20267.661422724,4306.4203414914,13907.421035768,15384.341178901,13181.9409561182,12554.5208969033,15627.4211730869,8159.7606582645
TAG(56:7)_FA 18:1,0.14585327528230918,7.3047590151503305,0.15489562410289182,0.6939001480456184,0.7630596312395338,922.8 -> 623.8,TAG2,96719.92724613,63230.904479975,62755.8236084,76654.126037585,66880.064208998,67495.724670365,77622.145080548,73901.10504148,68807.464843757,73018.505126941,20825.6216697712
Lyso_PC(15:0),0.14536385307465804,5.2357457703637165,0.1538177509094485,0.6949133537316418,0.7631852388637292,482.3168 -> 184.1,PCandSM,23535.38177491,26715.161712629,7518.1605567939,24866.541717529,6226.4404106164,19108.881416321,17242.881256107,15968.3610534618,15766.921112054,13773.8008880662,8599.6406097448
TAG(60:1)_FA 16:1,0.14521906896856346,6.991720647927795,0.15354836295637142,0.6951672190858439,0.7631852388637292,990.9 -> 719.9,TAG1,75829.426147433,45512.8234252774,46329.0239791956,58740.2047424028,54951.623588546,66859.964767442,65220.4044608792,44727.6032714662,42898.20295716,59375.924240117,27183.9018440295
Cer(d18:2/20:0),-0.14378021799663857,7.807475286320309,0.15052892352991853,0.6980304116636454,0.7656936744346865,592.6 -> 262.4,CER,130831.949157729,78611.7856979381,92415.466186513,75130.505645747,83917.606018101,102470.227218625,102530.627464299,114408.127593999,109319.587120014,123272.808666241,39593.0624237106
Lyso_PG(19:1),-0.14278815713730433,6.271756465408041,0.14844315136991781,0.7000276001878502,0.7670671126400767,542.3114 -> 353.3114,PG,16751.2612190294,71808.025634751,37214.642608637,27275.4821319595,12048.3207626349,34961.042678841,36641.822479244,35185.022216805,39863.3229522904,35480.6826019171,20302.981567383
O-(13-carboxytridecanoyl)carnitine,0.14223986155709387,11.151408790139099,0.14732996584643843,0.7011001092156144,0.7670671126400767,402.3 -> 85.1,AC,724282.03015154,1338160.42077534,1055224.22265628,879678.641357461,1002463.85986337,1138610.34265146,951586.29211525,921783.78820707,1097778.65881361,785593.2218027,557406.16235347
PGo (40:4),0.1421008674542751,6.7452362939960935,0.14702642506608754,0.701393364670994,0.7670671126400767,830.6005 -> 641.6005,PG,59541.385223418,141291.168457004,42321.0027885156,25406.5417251606,9039.7006835947,52973.163711517,65212.4650192136,36135.702590946,36043.502777091,48970.7838744873,19963.681449887
TAG(60:1)_FA 18:1,-0.14199426583489663,7.58972989641208,0.14681285685992407,0.7015999043860519,0.7670671126400767,990.9 -> 691.9,TAG2,99288.746063105,63165.064544662,62343.424682611,83539.26578523,91259.506195071,99304.3662032902,112915.38842010801,96587.226654062,80230.0857925376,101588.127639784,21947.7617607112
PG (32:4),0.1405637165992776,6.6628245805202875,0.1438628485755089,0.704470621449652,0.769570216831138,732.4546 -> 543.4546,PG,81836.786193858,94705.30676269,43941.783248895,26205.6419524954,8802.6806220948,48415.242813085,57894.123733562,35140.782623296,40603.722946155,43948.782913181,18674.581115719
PC (42:1),0.14016314211751035,8.577252771336294,0.14305720503034536,0.7052604558895168,0.7697978924960595,872.7 -> 184.1,PCandSM,178979.453758196,350775.651977532,63000.8649978498,317716.849838297,39052.9821624499,153644.84951775,229678.858734211,139840.350845367,139503.268646272,205204.295227081,57733.2445831206
PC (42:5),-0.13711944596808281,8.83200599796334,0.13691463552277128,0.7113677545239216,0.7751956531951006,864.6 -> 184.1,PCandSM,200946.634662612,396246.813461285,55310.124008231,344317.486358707,44472.1427459895,178593.911834549,251011.800018258,239085.160843321,237852.395873547,239975.417663562,61060.4239883186
TAG(54:4)_FA 16:1,0.13711819651046211,7.506747410294946,0.13690577499028245,0.7113766757039632,0.7751956531951006,900.8 -> 629.8,TAG1,120879.609436039,67905.4041748,66800.245361343,81204.34515382,68147.54476926,78820.90563965,83726.52648925,76431.565307615,80861.62573243,78014.505493151,40228.5031585691
TAG(54:7)_FA 20:4,-0.1336808562135105,7.501023688525435,0.13013050599010967,0.7182967642130516,0.7820928584030266,894.8 -> 573.8,TAG2,92785.266326909,63531.464538576,67446.104919404,77699.804870598,78419.125274639,78590.2254562462,90699.3862152225,103638.90625002,81027.3457755899,105430.36791995,20865.0013504029
TAG(56:0)_FA 16:1,-0.13232156853959087,7.956421860352787,0.127500897621303,0.7210373975467073,0.7844318112997867,936.9 -> 665.9,TAG1,108118.748229981,96735.485839854,96646.668090801,100671.508514383,112145.127105679,94001.04675293,232319.93749998,95925.807434087,109470.467956494,95902.76660155,34314.8625183095
PE (22:1),0.13139723861292033,4.939774329919404,0.12567355672308622,0.7229607094149754,0.7858784723033065,536.3712 -> 395.3712,PE,51036.9428329765,4822.5603523243,3141.9202156065,3114.2601814267,2812.9401779169,2398.2201919552,5171.3603477481,9205.8605766279,13671.4409675567,28124.461803431,14358.0611305199
Cer(d18:2/20:1),-0.12940950807709667,7.823960085854013,0.12195189642011428,0.7269270673037059,0.7895417859803991,590.6 -> 262.4,CER,135392.849006618,81223.945983871,91293.6262893727,74620.9051513509,88132.485992437,98530.526794412,104385.90780638,112896.06877135,120634.327941825,121602.088592535,37894.0228309602
TAG(50:4)_FA 16:0,0.12882106871084772,8.549536595964586,0.12084857479158018,0.7281159579872488,0.7901848593238668,846.8 -> 573.8,TAG1,205083.613220117,168428.931152287,158442.391906693,162391.671264654,168147.993164108,166223.33190915,156149.09033206,175970.41381828,166811.9508057,193401.63208014,49556.2432174833
C18:0,-0.12679885651946113,15.174052630879292,0.11708941988521548,0.7322129421786728,0.7933305527369582,283.3 -> 283.3,FFA,15673084.9018558,10842876.391113,17462277.769043,12629465.1665029,14922833.1582032,22301550.2360842,19678601.0795898,16225835.0603029,18776111.5244142,9476600.64111316,9905782.93481505
TAG(56:6)_FA 18:2,0.12681866376989,7.266816487092609,0.11711630917102411,0.732183377238085,0.7933305527369582,924.8 -> 627.8,TAG2,100370.346588113,65175.265075678,60235.723999013,66148.444274901,64778.984817512,65340.204833958,74541.76550294,75610.36560059,64482.18444824,74129.425415045,20206.6414680526
PC (42:6),-0.12645360195504174,8.864315925204467,0.11644982434881967,0.7329173023527669,0.7934444058177132,862.6 -> 184.1,PCandSM,201454.894996792,409098.265091004,61885.584472582,349076.263305648,44732.2034111858,179047.753112805,265452.118530327,238978.838378925,243520.035277852,237956.214050339,65595.1652526774
TAG(58:3)_FA 18:1,0.12467779410460623,7.24965219213744,0.11319662613485093,0.7365337647233261,0.7963884150752121,958.9 -> 659.896,TAG2,86433.067565899,62098.843719493,62272.024169913,72330.48416139,67549.504058904,68885.765319789,68964.084838869,71980.44482419,67641.364501954,74120.58483885,18238.7611122107
TAG(60:0)_FA 16:0,0.1245286750327678,6.984620026257017,0.11292374474351163,0.7368397344917936,0.7963884150752121,992.9 -> 719.9,TAG1,75052.9852141839,47438.643310555,45619.14342501,61434.9645576436,51493.2039566127,67636.404876738,64941.085174564,47178.302978504,44457.583129885,57187.344177272,25576.6818122823
PCo(32:0),-0.12309920254714482,7.641570360494013,0.1103514752371666,0.7397443405761638,0.7987292499847758,720.6 -> 184.1,PCandSM,167097.170257612,145213.54980461,47070.1035919494,78839.525177043,10085.3008194,128631.509307907,79749.227188113,87796.666931126,77428.445953397,102801.127769409,44701.943023675
PGo (38:4),0.12287194530401963,6.978139735965513,0.10994033230974765,0.7402120768363443,0.7987292499847758,802.5692 -> 613.5692,PG,114248.505920361,107560.566619886,45567.1029663027,28837.3620910625,9117.4605903583,55297.403610178,66254.264724756,55941.203888,44098.463333131,51006.463485718,32839.762664801
PG (30:1),-0.11634857948772634,6.360758475498091,0.09857332450809508,0.7535484642758027,0.8124577904732596,710.4702 -> 521.4702,PG,38195.0025672488,69915.605834965,34504.142456061,22067.9016037036,7130.9204826379,35141.562927236,41784.903167701,37311.322586052,36725.242462181,31734.482437122,29642.101760865
PEo (34:1),0.11363985775290973,9.181071973672612,0.09405166209216986,0.7590881461943509,0.8177646098952975,704.559 -> 563.559,PE,328343.28051758,233810.33618163,270542.51855462,244219.55773941,264045.49877928,310683.497169492,244507.318878213,272574.118926989,213641.234314052,314655.019149936,60637.484374992
PG (24:1),-0.11083596021835179,6.333303864971536,0.08945669248464583,0.7648689980825366,0.8233224011880312,654.4076 -> 465.4076,PG,24167.3218841471,73050.465637172,46633.66329954,24138.741790775,11344.1008834828,38752.282516481,43470.862792971,39332.582641598,35547.2821044848,36625.442504872,16901.321113583
PI (22:0),0.10914726444043027,4.084696823832879,0.086442903989699,0.7687489314781619,0.8261555075301026,674.3975 -> 397.3975,PI,1573.6801071163,1603.4801216122,1529.8201179506,1531.6601066593,1611.3601112366,1572.9801330566,1532.2801055907,1590.6801109316,1537.420120239,1735.5601348867,30096.682006838
TAG(54:7)_FA 16:1,0.10906371609328881,7.539135155523193,0.08662686289409294,0.7685100158673952,0.8261555075301026,894.8 -> 623.8,TAG1,116646.827514566,66106.144775384,65455.76428223,89108.205932564,68268.624572734,76021.605285639,90925.56579594,79388.7059326,81330.60607908,80434.10595703,44140.1431846558
PGp (42:4),0.10818051613572968,6.37593686486198,0.08522266605905315,0.7703407462795221,0.8271947672944746,856.6162 -> 667.6162,PG,34768.302146893,87759.386779738,36668.5624923576,28363.5019683726,8949.9005851771,36338.7623214764,43557.062973022,33756.362396248,29928.582160959,34992.703109746,23288.3215408296
TAG(56:5)_FA 16:1,0.1044942515206917,7.190428350940603,0.07951991474999431,0.7779490644460081,0.834687650993934,926.8 -> 655.8,TAG1,103213.767852799,54098.68380738,47266.90332029,58804.223876955,50513.903488164,60178.844787602,64100.46447754,63710.86401366,63206.16418458,61847.36450195,41472.7828445316
PGo (18:0),0.10256242634857209,10.064620747600246,0.07661378799275553,0.7819398566282307,0.8382901782799818,516.3396 -> 327.3396,PG,276617.920196382,974951.9316406,792696.0341799,315004.94335935,234795.7961426,671467.18945305,392534.60974168,564464.84594726,476891.39294433,351030.86755371,155357.27044671
(11Z)-eicoseneoylcarnitine,0.10192678584482631,11.333936066797774,0.07566777758620447,0.7832564927190766,0.8386169131503812,454.4 -> 85.1,AC,1105251.37084962,1098039.36596686,1283117.73168946,973709.88793946,1198797.18615716,1309719.5903326,1148892.14746125,1194309.99389645,1194606.21240188,948215.686523301,497896.63867191
PC (42:3),-0.10180491263896461,8.83658770450164,0.07548534060515522,0.7835114211231281,0.8386169131503812,868.7 -> 184.1,PCandSM,208002.336090142,387913.29403695,71538.345321658,344962.44323732,45286.90249249,167798.011993378,254810.034118672,239402.313995344,241329.973296519,237024.221069395,58527.3834305018
PGo (34:4),-0.1008724140243047,6.287000263435835,0.07409907524873915,0.7854594358734955,0.8400228538744008,746.5066 -> 557.5066,PG,32905.1819534655,77328.165100096,33988.2024230787,24167.281814567,8240.2406387301,35717.562423704,48388.603164659,32881.462265,34254.842605582,34570.242187495,17564.0814361502
TAG(56:8)_FA 18:2,0.09958597601420255,7.341471388968304,0.07222750939104117,0.7881207165649103,0.8421887237545935,920.8 -> 623.8,TAG2,95734.427215641,60191.304046637,65866.484252942,79104.905273415,67759.38485719,67683.024475098,81043.685424804,81726.50610355,69069.124389638,77097.4058838,21368.8015670749
TAG(52:4)_FA 16:1,-0.09768958949284057,10.195231856685318,0.06950814955780515,0.7920542639724455,0.8450280785652844,872.8 -> 601.8,TAG1,606206.020630082,438344.30688467,505661.419220095,382195.826232828,564029.142517068,589543.8842771,586367.46386697,610059.38720713,524862.87475602,636680.71215813,124780.229213698
TAG(54:6)_FA 16:0,0.09796188010803317,7.509645445084663,0.06989170563304015,0.7914945217701936,0.8450280785652844,896.8 -> 623.8,TAG1,108465.807739214,65943.204711922,69677.504516612,86180.826538138,66704.12448121,79749.38525388,88435.44592288,75903.645568861,80582.10546873,77956.60546873,42000.6825828598
PEo (36:3),-0.09441119029090922,13.027071539290876,0.06492256751516834,0.7988782914177196,0.851622268789904,728.559 -> 587.559,PE,3961460.26477063,3269208.46435507,4990227.92602625,2703055.20349125,2994807.16186471,4823564.43188462,3268480.20776377,4575103.74353067,3229031.49658208,4826001.83654783,1059034.416016
PG (30:3),-0.0939930535496168,6.163294898080974,0.06433724400514507,0.7997676076712339,0.8518844027004938,706.4389 -> 517.4389,PG,17413.8212661683,69106.124206532,35556.542449955,24208.0820388698,10518.9207534817,31602.1819763239,40139.463088986,35025.282440174,31749.40251159,28393.042129522,18732.001449587
TAG(58:4)_FA 18:2,0.09324027467983621,7.196992029626676,0.06331700169562282,0.8013280743444641,0.8528604263923396,956.9 -> 659.9,TAG2,79271.225097698,59270.02487184,61532.504913331,66795.184997579,65735.124755846,64067.224487298,73567.805328384,68796.044738757,64419.764404265,71065.125244139,18775.8612403846
PGo (40:1),-0.0896044643536062,7.129295838424854,0.058476040744608326,0.8089210375865604,0.8602501636663502,836.6475 -> 647.6475,PG,62183.4849242846,161594.551208574,65111.3443374816,29754.262420648,9892.5407714814,58961.644317573,79916.8458557499,60200.344512953,64787.62487795,70706.40484616,28976.661941525
TAG(56:4)_FA 16:0,0.08809424185392038,7.173940279916145,0.056521498945755866,0.8120808140135597,0.8629173336709094,928.8 -> 655.8,TAG1,101874.72726443,50483.063537576,50376.403594965,59690.96469114,49883.783325193,62809.664855962,60163.284179711,66444.4645996,64135.264221187,62135.744323735,36911.2828865173
