lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,40DP1,40DP2,40DP3,40DP4,40DP5,40DN1,40DN2,40DN3,40DN4,40DN5,SolventBlank1
PE (40:10),2.394872844523931,8.130120826507822,33.204707455013704,8.29494783963916e-9,1.2339899932227245e-7,784.4913 -> 643.4913,PE,286528.820556641,190707.793762104,180165.433776905,216770.133972115,199582.19201665,54146.043426471,35827.722564693,41138.723114013,46746.583541858,37942.982116684,18632.9412689145
PI (40:7),-2.3936720341718924,7.410172613282436,33.17287573058911,8.431854589297094e-9,1.2404194973588168e-7,926.5489 -> 649.5489,PI,8150.8205337526,50290.9236373369,21150.001697542,16159.9610786342,19935.4212036136,123170.46972649,141438.309387339,127539.028076127,86073.86572267,138371.250183171,50010.20355222
PE (44:1),2.39215967840572,7.484030113279358,33.135399073687026,8.595943538368986e-9,1.2506625543736855e-7,858.6948 -> 717.6948,PE,147777.571418805,107963.087432829,140476.651550348,143932.910064605,130935.588817509,34494.1224822898,26579.2418136466,28805.402038573,25569.521682733,22612.161529537,13731.8610115052
PE (18:3),2.3887934247453377,7.800083535564213,33.051200059042685,8.976362751106186e-9,1.291815682876586e-7,476.2773 -> 335.2773,PE,196291.774292084,141921.509460533,201936.19482422,167693.29101565,115478.92797854,35871.642486569,33885.822204584,38789.662643416,32326.8023223905,25797.761901846,32386.442535393
PI (42:3),-2.377970445205216,8.455313867286506,32.78030179425514,1.0318518552212517e-8,1.4690019960354163e-7,962.6428 -> 685.6428,PI,16230.461074818,95258.1660918338,39188.8824348486,85543.846561476,29479.3822326724,506738.661621157,241276.495819102,427617.307510362,115312.789367709,146935.969970697,30608.7423400943
1-O-stearoyl-Cer(d18:1/16:0),2.3702054230028122,8.361696378344506,32.58579261423483,1.1404537663224892e-8,1.6063412623521019e-7,804.8 -> 264.3,CER,180228.83168416,123139.409561212,650998.839096139,108285.408592214,137025.570930484,49568.3434600984,52149.1032829239,53189.2236824073,60452.6040267878,40324.3027420122,25430.7416534479
PE (32:1),2.3623525324873085,9.989006363641726,32.39056088395773,1.2609749463074447e-8,1.7574008725379546e-7,690.507 -> 549.507,PE,931995.586792433,744646.437561727,910771.38861063,651370.86987309,593627.36132807,170496.391784681,158764.331909127,191086.893279965,142984.870605456,124766.96798699,105243.44702147
PI (28:0),-2.360361036619739,8.372088008473133,32.33971086017539,1.2944079198862261e-8,1.7852042561764202e-7,772.4706 -> 495.4706,PI,14200.94086456,101774.386657677,38881.7228851111,42796.822593651,36874.4429435742,167545.311340327,304882.67993148,253589.539794852,175518.27343744,310610.50122086,86343.125915511
PE (44:2),2.3429143744212926,7.294856493381817,31.904172278716263,1.61968878856089e-8,2.2107917072728022e-7,856.6791 -> 715.6791,PE,142986.370697162,96996.0669631171,104556.22809976,133805.429229776,111620.228256193,30646.722106937,23268.621780389,27553.5219116118,22845.5215530427,20320.2415008511,12081.4808120743
PE (34:2),2.341488356019589,11.10916964455531,31.87155284540495,1.6471182655885978e-8,2.2252903914686768e-7,716.5226 -> 575.5226,PE,2221278.59228526,1501631.72399901,2047307.93652288,1284045.92138663,1350286.22875992,418517.649047992,276578.358154184,422925.707031096,350902.582031218,285779.93972769,163698.83081059
PEp (42:0),2.333751920575778,7.930874341809982,31.678100311603906,1.8196255414355245e-8,2.433519410970338e-7,816.6842 -> 675.6842,PE,256341.217529374,172714.189575216,166619.452514694,167959.212097304,167240.55395511,43586.002578696,40274.702850344,40144.062896738,36639.682800303,34138.042449957,17506.461196907
PE (40:5),2.3311138167941703,7.867447015039715,31.612716775731315,1.8819316433537803e-8,2.4916774958004053e-7,794.5696 -> 653.5696,PE,277700.382934605,153588.5917968,144244.829528812,158392.23217775,153860.251281772,39713.662796007004,40264.582672107,43921.563507104,32755.802246083,29070.361679067,20966.821823122
PI (34:5),-2.3293144573029947,7.202979681011829,31.56593865102218,1.927815285151405e-8,2.5271558787529307e-7,846.4863 -> 569.4863,PI,8400.4206161493,31038.9022293159,16984.2411613459,13679.6210060046,17819.9414749154,108807.587951626,109739.087997499,90673.006057716,68352.94467157,85127.366180354,80099.185668917
PE (18:1),2.326700269152194,8.10799405000368,31.503856729727428,1.9904452356580376e-8,2.583675972560041e-7,480.3086 -> 339.3086,PE,252850.95629881,175366.35168446,239263.31652847,210884.95397954,140476.269043,42174.823089611,46482.922790503,46228.8834686316,44986.222732532,34334.982666007,37878.302398677
PE (34:6),2.314641990097329,8.093755686844238,31.206457812190134,2.319930387536959e-8,2.98212410980479e-7,708.46 -> 567.46,PE,327226.458740131,159231.0115967,170726.59082031,204588.2735596,173966.63049321,38826.522735579,44187.222900388,48021.263290457,46151.063079846,41197.802917485,22908.58154296
PIo (40:7),-2.312347625751772,7.554413833820732,31.148911445156955,2.3897333475429167e-8,3.0423143770642515e-7,926.6792 -> 649.6792,PI,10816.0408363288,57509.2237473132,22777.5415496728,22105.701347348,22724.9017219563,154029.709716832,151703.191589305,147960.672302274,88009.945983881,144692.30957025,50333.124023415
PE (44:7),2.307590644610506,8.181195102334232,31.033141338165592,2.536599964339121e-8,3.198531764557139e-7,846.6009 -> 705.6009,PE,268439.141570933,242849.377136254,179113.572692937,211236.575073398,210529.315124558,67687.58361819,44360.123001125,48867.3240813961,38987.822601308,37685.682762152,17440.7612380971
1-O-eicosanoyl-Cer(d18:1/16:0),2.3066023420671034,8.32430422686753,31.008975050198842,2.568380215867731e-8,3.2080522696310147e-7,832.8 -> 264.3,CER,152982.250301357,115906.748710598,681612.545142114,85645.426834116,120323.028015095,42911.4228248676,55430.1242828304,57991.5641861352,56731.1041641386,45303.1029815761,24789.3419418376
PI (34:2),-2.292066706488015,8.393696939674534,30.65263565963801,3.086071061535773e-8,3.8186524163302463e-7,852.5332 -> 575.5332,PI,15624.6811408996,116684.788127944,40722.2629394598,46906.2832984517,38626.5426750312,203905.05480949,174269.07128908,309349.06030268,200119.07397459,370959.891479467,64110.504577627
Lyso_PI(22:6),-2.288173797943168,7.852995559260454,30.557092772398388,3.241845251133291e-8,3.9378010206426394e-7,662.2962 -> 385.2962,PI,9593.9606132578,128506.570388744,23892.601722718,21007.9416046162,23779.701736459,221187.693786661,221478.719055167,150143.570159933,150983.991851826,207554.17581181,1602.2801017765
PI (22:6),-2.2883062851863247,7.87564532784541,30.560354618601195,3.236399428983801e-8,3.9378010206426394e-7,662.3036 -> 385.3036,PI,10824.1006584182,123176.309631306,23104.501739501,30537.0824547148,21383.8213348431,230263.355438223,211121.236358686,155622.670394871,155563.392211916,213605.638092003,1526.8401069643
PE (44:0),2.2831474524929654,7.447507608979865,30.43362634738105,3.454871232473166e-8,4.158408647085884e-7,860.7104 -> 719.7104,PE,183295.151267895,98729.0669250857,98104.826980583,141467.729850797,123105.028907757,40516.7430267278,27961.6422653216,30031.5818824885,24211.1816177363,19196.9615211426,18921.7212715229
PE (52:4),2.281438324859875,6.814400312162872,30.3906186961417,3.5323232746540594e-8,4.213329743821599e-7,964.773 -> 823.773,PE,92842.187194922,80473.30545045,79614.005645757,89224.286255008,81017.505645843,26392.1615676895,18426.741271974,20214.6013183582,14585.8810501118,13880.7808609001,7281.3205871577
PG (42:8),2.2757929774310743,8.290353651408504,30.255606875289004,3.7869493394489265e-8,4.4767151119914095e-7,864.5485 -> 675.5485,PG,209620.395248906,949624.941680863,44975.5230941732,216901.292819474,9659.3006744365,55475.903305097,55723.344161968,55196.844024612,48305.203994741,44988.603225703,19360.361404411
PIo (36:0),-2.2746577709496325,8.01874522617729,30.227023740070308,3.843171219239155e-8,4.502972295816496e-7,870.6166 -> 593.6166,PI,10873.5608558667,61994.9044227767,30401.8022995071,26791.0618858423,29633.6820030232,115465.60754397,201736.4941405,152175.33190922,130221.88916013,194284.1542969,145400.89062492
Lyso_PE(24:6),2.273719423440935,6.1592751523440015,30.20023832605466,3.896615818128228e-8,4.525543283510328e-7,554.3168 -> 412.3168,PE,51135.703094478,40163.843048081,44468.243377688,63056.484191899,60663.944641099,3299.5402450567,10410.2008590693,15776.3611869758,15193.4611435029,13166.1808929536,6240.3804283143
PEo (38:4),2.270120904070774,8.202319676566413,30.117526179751167,4.0663959112479255e-8,4.681659292601959e-7,754.5746 -> 613.5746,PE,510914.249389515,160885.93188473,150067.431030361,172226.153137224,156711.63195801,55805.543762203,50466.843749994,54479.463500959,49577.823638913,34503.542449938,20321.6215438789
Cer(d18:2/18:1),2.267430891714717,7.748305734429456,30.05162632707879,4.2069556200752866e-8,4.760691658956991e-7,562.5 -> 262.4,CER,504500.351379367,100911.867645257,95724.186798103,70755.565307607,84460.265838601,34599.2221107386,33405.8224334754,38757.7224769558,35866.2224578876,33411.3020172156,19853.2215461615
PE (40:3),2.267539736717374,8.293888800155678,30.05491984031096,4.19981660481304e-8,4.760691658956991e-7,798.6009 -> 657.6009,PE,435076.687805141,182931.05328374,189104.83337408,200888.07629389,197889.69531259,69280.525711002,52455.584228483,62379.705139274,42683.38275147,36542.482681271,19329.021392819
PIo (18:0),-2.2639748558989394,9.968782640612242,29.969319919502595,4.389365620029959e-8,4.925017017728531e-7,604.3556 -> 327.3556,PI,59326.104339642,371610.3391113,108327.728149422,182690.874084473,111251.387451185,642094.15771539,706225.00231927,978247.03515619,571060.426635722,1070649.51440425,75237.784545935
PEp (36:5),2.2624031375134668,8.165023565894362,29.93013155597339,4.478980038830684e-8,4.983335774295651e-7,722.512 -> 581.512,PE,291590.0408936,217893.03857425,189533.75402826,202309.0343017,181319.03234865,58718.144103997,48378.343963614,44953.163391107,48449.642883273,36122.382659902,26551.962020872
"Stearoylcarnitine, hexadecanedioic acid mono-L-carnitine ester",-2.2604384114973137,13.251650715341958,29.883959309976618,4.586919993734096e-8,5.060901726419952e-7,428.4 -> 85.1,AC,1116878.78320286,1189227.70068367,1275317.39550777,1228180.86474599,1206793.94335941,5764656.6445312,6339504.0195319,6228364.0117184,6341045.5703123,6168853.2382813,4934185.9335937
PEo (40:5),2.2589452687969347,7.797654203651504,29.84590257770327,4.6778443972290845e-8,5.118566927215957e-7,780.5903 -> 639.5903,PE,249600.39929197,136116.969726467,128585.22851564,164619.132385261,152018.34985348,43133.643310545,38128.302734386,39824.202316284,32115.402313244,30621.382080077,21167.061508171
PE (42:8),2.2559503881612666,8.141623701852295,29.773839197739903,4.8549933454585645e-8,5.226025357225317e-7,816.5539 -> 675.5539,PE,304305.88378899,204571.178710843,204872.13146974,176259.19384768,187603.8134765,56300.524108844,49241.263549808,46046.823623652,45059.503326423,40629.802825951,16520.1812133706
PG (32:0),-2.2561230084944275,9.670969329563817,29.77901111848041,4.842058620179078e-8,5.226025357225317e-7,740.5172 -> 551.5172,PG,111737.289367723,423512.62902833,83354.305602993,83495.867218093,13255.3609352159,861964.0405273,716767.883788902,515405.43933041,534763.68810982,480922.89440863,140049.607055601
Stearidonyl carnitine,-2.242953726182589,13.219805629463696,29.4614026472823,5.7041444625316565e-8,6.090554248703156e-7,420.3 -> 85.1,AC,1086166.34033202,1209207.70410155,1306046.43798836,1204818.86132783,1194003.60229483,5771922.2695307,6113000.554688,6110814.7382812,6275378.4570312,6100636.9921877,4680625.0429685
PI (36:7),-2.240572933474193,8.077517571446354,29.40197169676685,5.881777039522953e-8,6.229978240262712e-7,870.4863 -> 593.4863,PI,11010.6407394426,63033.245258383,33892.6021461511,29531.6023940988,31392.2222862264,121590.84729002,204718.51416012,163642.83227548,136057.44958495,198654.43518058,151011.40991214
Lyso_PE(18:2),2.2397903389338767,6.807506236359317,29.38137976398548,5.9446082993159036e-8,6.246556657376394e-7,478.2855 -> 336.2855,PE,76306.485534697,69232.324615477,80030.90545652,97341.227233896,78622.68615725,17673.021301273,18104.0610656728,21983.9816436752,18802.96141815,15168.0412063591,14613.2809143058
PE (44:6),2.2360790420379746,7.7606857406938845,29.293990822979595,6.218824573316987e-8,6.48324703548952e-7,848.6165 -> 707.6165,PE,227141.673065293,149275.070861835,128058.468566949,151921.991943354,149500.889160079,51814.7441329949,36250.182319647,38923.722763055,28902.281784063,25711.2419052043,22559.3615722646
"O-oleoylcarnitine, Elaidic carnitine",-2.23169156464593,13.207860741217456,29.19042208128062,6.560269967816801e-8,6.785779247960504e-7,426.4 -> 85.1,AC,1104235.72412132,1164301.88281235,1297783.27148448,1200457.32446262,1213749.55175798,5655977.0351563,6176198.7734369,6077345.1718752,6190862.8320311,6011302.1796875,4628535.9374999
PE (42:11),2.2296996995129335,7.991646578217005,29.141021026088765,6.729690405452158e-8,6.853930843706659e-7,810.507 -> 669.507,PE,243888.918579164,167208.292419484,171141.73315423,195182.9918824,174943.05249016,51332.703758232,46660.143157962,43670.403778062,38358.9833526602,36113.522369367,18193.9412384032
PE (44:3),2.230277609585009,7.284847032171232,29.15381660456967,6.685391891498235e-8,6.853930843706659e-7,854.6635 -> 713.6635,PE,139877.869629012,95930.167236291,95921.985809357,130594.168945324,109624.067809958,30289.6620292595,24084.561614985,28877.961914054,24399.701690676,22622.2014694109,15942.221137994
PIo (32:0),-2.2159763975255027,9.526144537903543,28.813288017110604,7.970240440503616e-8,8.055418582615868e-7,814.554 -> 537.554,PI,25117.0018920955,155459.270568865,64302.0447006419,234792.931243889,66242.2652015337,286671.92089853,675130.30358895,520256.05444335,366317.30468742,779037.44921829,199468.23315429
PE (18:2),2.2102155597190625,8.061985916331876,28.67474839178226,8.561283700375871e-8,8.587226984316405e-7,478.2929 -> 337.2929,PE,218258.335449112,133254.98925781,195140.435058585,234324.936828658,154609.89099121,46202.9234924395,44565.263397193,49745.683853127,42316.702880857,34367.042343146,49251.563049317
15:1 Cholesteryl ester,2.207209465067639,8.288774530564528,28.6033262358103,8.882946361431302e-8,8.842872919199281e-7,626.5532 -> 369.1,CE,285264.160827551,190285.332336383,209329.675537107,200299.594055146,232272.17779541,56343.783996585,58300.8041381712,60255.9044113127,48370.983345032,37002.1426773186,45280.682998653
"Linoelaidyl carnitine, O-linoleoylcarnitine, 9,12-Hexadecadienylcarnitine",-2.2032090354750666,13.239698060891634,28.509316349023972,9.324871811956418e-8,9.213530058977833e-7,424.3 -> 85.1,AC,1120245.91601549,1223042.54345716,1358642.27294941,1247641.65185527,1260109.12646455,5751542.7421884,6252723.9687495,6197519.859375,6310974.2968749,6143217.1328126,4741007.4804691
"PIo (38:1), PIp (38:0)",-2.1969524587979823,7.545613319576223,28.35806181913722,1.0082604236898634e-7,9.888420747891697e-7,896.6322 -> 619.6322,PI,10823.0607757512,52143.3232497839,31331.502239231,20537.7614288358,25112.2218284556,109886.90771485,158902.4710083,126525.76806642,113798.387634267,152842.95007327,53382.044189454
PI (38:8),-2.1888263732734576,7.623863891514669,28.165396440959736,1.1137812787649143e-7,1.084298833150549e-6,896.5019 -> 619.5019,PI,12334.2209205537,57477.4038429077,31994.3023300199,19063.8214225796,28030.0020561172,117118.22717283,173450.99218749,125906.02771002,121115.56835933,160606.17010506,56277.803894021
PEo (38:5),2.1860804815700363,8.019157859148788,28.101191659972073,1.151349445689117e-7,1.1126909971477306e-6,752.559 -> 611.559,PE,332795.82458491,147117.91198717,145143.09106444,188145.53186041,167419.61169436,42647.823196416,41017.882904065,69967.825225785,36688.642578135,36910.462829582,16565.981124872
15:0 Cholesteryl ester,2.1813775335695023,8.31475568544249,27.99015189460806,1.2193441983572987e-7,1.1698635642210605e-6,628.5689 -> 369.1,CE,288651.421081593,193716.234313936,215284.315063448,203310.295715285,232373.216613827,54236.684036246,59365.664031978,63139.324707024,50863.0638046272,40572.4228515575,46990.1032867392
Lyso_PI(17:0),-2.177518352048897,9.830684975869723,27.899814851232804,1.2776199219320758e-7,1.1996941678284173e-6,604.3118 -> 327.3118,PI,58084.604110722,345482.6035161,111263.428588891,168294.255157476,106072.668090815,592335.22143613,629708.48382469,873642.19567881,501451.814209054,954696.143921,77956.385314931
PE (36:0),2.1783207401030444,10.640193470187416,27.918965511729763,1.2650372359246144e-7,1.1996941678284173e-6,748.5852 -> 607.5852,PE,541730.26525884,637034.01098684,736838.95629872,3375407.00048848,592765.78588871,526508.010620527,280175.415771529,312971.405517533,164599.110229544,148891.711852984,71260.646209736
PI (30:0),-2.1777212351250075,9.651783346257414,27.904509368268922,1.2745238956056797e-7,1.1996941678284173e-6,800.5019 -> 523.5019,PI,25876.0415878319,195433.253723084,72587.2250709513,274087.076019305,71554.9245986776,314698.37988284,800365.40209897,617599.92456067,422631.87036124,824803.26757908,151462.99133294
Lyso_PE(20:5),2.1753837104881013,6.35842759927466,27.84490435059962,1.3143978523131576e-7,1.2255371524384652e-6,500.2699 -> 358.2699,PE,47518.103301991,45930.582855234,51608.883483871,75771.945129413,65580.604614235,13502.301063535,15958.5012016273,15122.7210006673,13349.2807998697,11559.1207580585,11375.7207603465
