lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,ON10x,ON10xcopy,YN10x,YN10xcopy,Blank
PE (14:1),-0.04223964371489639,9.08318277873969,8.142941357276232,0.0043229104555001004,0.0052968886479229805,424.246 -> 283.246,PEs,212089.05664063,212089.05664063,210711.15551755,210711.15551755,272495.05883789
C14:1,0.04159279747974326,10.254414538795748,8.108234022968514,0.004406463450970167,0.0053948626752905555,225.2 -> 225.2,FFA,525170.77734382,525170.77734382,492304.41516111,492304.41516111,472123.27331533
TAG(48:3)_FA 18:1,-0.04465026062811906,7.09236299216325,8.02603762707317,0.0046109602056579385,0.005640628580841537,818.8 -> 519.8,TAG1,53312.003723155,53312.003723155,53054.22387693,53054.22387693,68494.08532714
Lyso_PS(19:1),0.04278605393193223,8.0060428342825265,7.980713287233858,0.0047278310306253,0.005778887929127504,538.3067 -> 353.3067,PSs,106933.88781737,106933.88781737,100158.84716797,100158.84716797,114746.38818353
PG (42:5),-0.04623742272148375,6.415982607564475,7.95831091628027,0.00478670638926707,0.0058460913672008724,870.5954 -> 681.5954,PGs,35119.122161859,35119.122161859,34987.782073988,34987.782073988,35199.662353511
PC (42:6),-0.05032300326616219,6.0802131795348195,7.946320654230431,0.004818524130445144,0.005880166438860293,862.6 -> 184.1,PCandSM,19028.5411605873,19028.5411605873,19011.1411514295,19011.1411514295,65362.902923612
PEo (34:3),-0.04441340599171146,7.028138611994648,7.9270397280776965,0.004870141099183836,0.005938328017770056,700.5277 -> 559.5277,PEs,52722.204040535,52722.204040535,52458.662963833,52458.662963833,58063.644348123
PI (38:4),-0.04667478052908991,6.2671961037911,7.846262800886998,0.005092587272856038,0.006204523942010482,904.5645 -> 627.5645,PIs,30484.982452392,30484.982452392,30380.182342527,30380.182342527,36839.802642826
PSo (34:2),0.04380474112358073,7.177745705176298,7.818600433654986,0.005171122535721023,0.006295097263679851,744.5175 -> 559.5175,PSs,59524.104370126,59524.104370126,55713.463989247,55713.463989247,67631.52435304
PSo (34:2),0.04380474112358073,7.177745705176298,7.818600433654986,0.005171122535721023,0.006295097263679851,746.5332 -> 561.5332,PSs,51698.683776858,51698.683776858,47450.003234896,47450.003234896,61288.204650877
"Cholesteryl 11-hydroperoxy-eicosatetraenoate, 22:2 Cholesteryl ester, 20:1 Stigmasteryl ester, 20:2 Sitosteryl ester",-0.04425109976110989,6.988250769598664,7.802750450710749,0.005216676841251148,0.0063454067574699935,722.5744 -> 369.1,CEs,50044.983490002,50044.983490002,49789.223434448,49789.223434448,61832.784576408
PGo (30:1),0.04471065730508733,6.737921106303717,7.735665479498867,0.0054140606242116885,0.006580165989426513,696.491 -> 507.491,PGs,43799.022949208,43799.022949208,40969.342651374,40969.342651374,50249.603942858
"Cer(d14:2(4E,6E)/18:0(2OH))",0.04176488749109789,7.984526122001477,7.579732513252157,0.005902819885347067,0.007168392109956268,524.5 -> 206.3,Cer,103082.467102065,103082.467102065,96619.807067838,96619.807067838,122441.128845201
Cer(d18:2/18:1),0.04078747939866924,8.818547673812938,7.5379464765517055,0.006041285822080738,0.007330614404966199,562.5 -> 262.4,Cer,188002.59399411,188002.59399411,176335.37255858,176335.37255858,200164.11352535
PS (20:3),0.04191254192266434,7.6795869859590615,7.431943569461017,0.006407609938220685,0.007768838866938003,548.2984 -> 363.2984,PSs,79358.165466294,79358.165466294,74375.26538083,74375.26538083,116277.42834472
PEo (36:0),-0.04278584511698305,7.072283861033903,7.4144672373081555,0.006470147057792859,0.007838329890029928,734.6059 -> 593.6059,PEs,55468.823730461,55468.823730461,55129.324218741,55129.324218741,55225.624023419
PG (44:8),0.04539497379987642,6.210377932977339,7.38458738670583,0.006578516019044261,0.007963187535955997,892.5798 -> 703.5798,PGs,30855.522277824,30855.522277824,28848.381866449,28848.381866449,32921.542358393
Cer(d18:1/24:0),0.03976611683729099,9.301587929891436,7.264107693371851,0.007034621040880003,0.00850843366830047,650.6 -> 264.3,Cer,254949.59716792,254949.59716792,239297.07568365,239297.07568365,312469.34387216
C16:1,-0.03917196781442088,10.177357116007537,7.1782891672924665,0.0073791039052836585,0.008917902545757465,253.3 -> 253.3,FFA,464590.171081292,464590.171081292,460591.394164937,460591.394164937,532636.195739606
TAG(60:10)_FA 18:0,-0.05478391986758996,4.792203139365037,7.101441396037571,0.007702198772528012,0.00930088524341476,972.9 -> 671.9,TAG1,9743.7207031252,9743.7207031252,9764.960670469,9764.960670469,18241.3613739
PG (20:1),0.04046834482001119,7.762615494568824,7.034009571666356,0.00799760910197482,0.009649848281402095,556.3345 -> 367.3345,PGs,91241.02587891,91241.02587891,85597.64538574,85597.64538574,92797.94689941
PE (38:3),-0.04128045616868086,7.236562675024633,6.995641520088541,0.008170841981723784,0.009850950855074217,770.5696 -> 629.5696,PEs,60845.96411133,60845.96411133,60410.48449708,60410.48449708,67682.584960947
Lyso_PS(15:0),0.03902733105855708,8.825353266563516,6.902135395843703,0.008609285738718792,0.010371218213336201,484.2597 -> 299.2597,PSs,188264.39306643,188264.39306643,176796.49243163,176796.49243163,203281.83593754
PS (40:1),-0.042554035298388034,6.631185367853561,6.898497448176127,0.0086268224203766,0.010384009986355476,846.622 -> 661.622,PSs,39218.462951679,39218.462951679,38972.163085947,38972.163085947,47735.10296631
PC (42:7),0.046357571281640426,6.1147954680861645,6.769843157620044,0.009271098214546207,0.011150575657078412,860.6 -> 184.1,PCandSM,19912.80127716,19912.80127716,18605.0616073633,18605.0616073633,67952.16482545
PC (40:1),0.04599898825539684,6.244410259551355,6.7606305301535174,0.009319082615852937,0.011199313856201168,844.7 -> 184.1,PCandSM,20767.7012558019,20767.7012558019,19408.6410980279,19408.6410980279,78607.785003715
15:1 Campesteryl ester_simulated,-0.04001156682449934,7.558182992601963,6.7481494488318905,0.009384496964540866,0.011268903955020674,640.6002 -> 369.1,CEs,74692.94534303,74692.94534303,74093.165222177,74093.165222177,90558.926147452
TAG(60:8)_FA 18:0,0.050252762954487364,5.089923943757968,6.739173483395209,0.009431831309616579,0.011316689684839716,976.9 -> 675.9,TAG1,13036.300964355,13036.300964355,12147.3208580028,12147.3208580028,19937.741546637
PG (44:7),-0.04298083122726141,6.234601793428418,6.679688560630151,0.009751766147198228,0.011691214845802348,894.5954 -> 705.5954,PGs,31018.222198487,31018.222198487,30832.542205804,30832.542205804,30990.682403568
Lyso_PG(18:4),0.03967397521728021,7.581690144378375,6.644805223152503,0.009944534942080781,0.011912806822077616,522.2488 -> 333.2488,PGs,77817.02539062,77817.02539062,73044.14514159,73044.14514159,92991.46655278
PC (42:5),-0.04561384138122849,6.075276320759868,6.624522532132852,0.010058410304196767,0.012039612333811282,864.6 -> 184.1,PCandSM,19897.9013938933,19897.9013938933,19814.921440127,19814.921440127,61281.422546362
PG (42:8),0.04163572134870442,6.593905038772687,6.6029008084858605,0.010181276215759202,0.012176968605461802,864.5485 -> 675.5485,PGs,40365.302673341,40365.302673341,37838.022766099,37838.022766099,42266.482971176
PSo (42:1),0.04158253365263546,6.552863602608027,6.542851989962494,0.010530639477427483,0.01258478491689383,860.674 -> 675.674,PSs,39092.842712395,39092.842712395,36646.58270263,36646.58270263,41662.342956531
PG (16:1),-0.038297534388403456,8.382972785718335,6.526999078433157,0.010624906392618129,0.012687338500652198,500.2719 -> 311.2719,PGs,135326.52929688,135326.52929688,134080.4694824,134080.4694824,147692.83007809
PG (40:1),0.0412051107875973,6.610354389845428,6.45358832650228,0.011072848430403955,0.013211721378407261,850.6267 -> 661.6267,PGs,39949.06274411,39949.06274411,37459.022674541,37459.022674541,46390.903167701
TAG(58:3)_FA 18:0,0.05051180050074314,4.959832460726411,6.423286967230832,0.011263350063479765,0.013428346660272539,958.9 -> 657.9,TAG1,11477.1807708742,11477.1807708742,10692.6006698617,10692.6006698617,19982.12127685
"Stearoylcarnitine, hexadecanedioic acid mono-L-carnitine ester",0.03665648667232751,15.999053193467653,6.418998388169088,0.01129058234484889,0.013450130237792209,428.4 -> 85.1,ACs,30834038.5625,30834038.5625,29003443.953125,29003443.953125,13738654.90625
Lyso_PS(12:0),0.03829290692146053,7.8578080311925405,6.332651356067341,0.011853497977050674,0.014109516624546441,442.2128 -> 257.2128,PSs,96365.32678223,96365.32678223,90541.42614746,90541.42614746,103451.12744144
Cer(d18:2/22:0),0.037712509865553516,8.340956100681598,6.313114197592559,0.011984814614255525,0.014254521977811048,620.6 -> 262.4,Cer,134058.70935055,134058.70935055,126007.468811016,126007.468811016,147201.89123539
PSo (20:0),0.038101749126162834,7.980559460910182,6.306343330789153,0.012030671978324043,0.014297734473051774,540.3661 -> 355.3661,PSs,102569.1275635,102569.1275635,96383.06640626,96383.06640626,122534.08825674
Lyso_PG(20:5),0.037950857366278554,8.046795042428903,6.298537977672476,0.012083759325451872,0.014349464198974097,548.2645 -> 359.2645,PGs,110685.68823242,110685.68823242,104020.98730468,104020.98730468,114369.08764648
CerP(d18:1/14:0),0.037108150582409946,9.0358268053802,6.283027713145448,0.012189966120164396,0.014464141617681232,590.5 -> 264.3,Cer,216839.61450196,216839.61450196,203902.15454101,203902.15454101,238822.71630859
"20:2 Cholesteryl ester, 18:1 Stigmasteryl ester, 18:2 Sitosteryl ester",-0.038136709340824596,7.828830324963266,6.259432515566084,0.012353376828660155,0.014646460205228194,694.6158 -> 369.1,CEs,90549.2859192009,90549.2859192009,89705.5266113379,89705.5266113379,107598.428039538
Lyso_PS(18:4),0.03831394983585047,7.61512727924254,6.20917013713352,0.012709019490222207,0.015056225931194581,518.2441 -> 333.2441,PSs,79103.24536133,79103.24536133,74321.50512695,74321.50512695,97282.98669434
CerP(d18:1/8:0),0.03673409760348602,8.870670757520628,6.124539747900971,0.013331799217119853,0.015781569893451815,506.4 -> 264.3,Cer,194046.47387691,194046.47387691,182516.2529297,182516.2529297,210079.75524901
Lyso_PE(19:0),0.038755591522248785,7.163925182371886,6.1217121057177675,0.013353140870991183,0.015794377027074678,496.3325 -> 354.3325,PEs,59524.2446289,59524.2446289,55908.92395018,55908.92395018,64181.74487302
Lyso_PE(24:0),0.04038394559629646,6.513404658286961,6.115807369154481,0.013397820269632715,0.015834746633636775,566.4107 -> 424.4107,PEs,37449.362915035,37449.362915035,35135.122741697,35135.122741697,42925.602783212
Lyso_PI(20:1),0.03818865767781599,7.4506290963484725,6.10421197965861,0.01348600706714115,0.01592643320832326,644.3431 -> 367.3431,PIs,72443.98571778,72443.98571778,68070.70458984,68070.70458984,78939.38574216
14:0 Cholesteryl ester,-0.03831817584651624,7.307089246495845,6.070135533056004,0.013748641059757339,0.016223828797716798,614.5532 -> 369.1,CEs,64090.244567874,64090.244567874,63501.024566645,63501.024566645,70515.904815673
PIo (42:2),0.04379181799968711,5.59967151140956,6.014991481848322,0.014184846993368904,0.016725416604121544,950.6792 -> 673.6792,PIs,19643.441406251,19643.441406251,18386.06118775,18386.06118775,23824.861709597
C24:6,-0.03559680604282,11.413060303640846,6.001041506053813,0.014297435744817216,0.016844938032159057,355.3 -> 355.3,FFA,1106950.43579092,1106950.43579092,1094706.61987297,1094706.61987297,1204388.83441192
1-O-tricosanoyl-Cer(d18:1/16:0),0.03590209534510775,9.231614920512117,5.921192722448443,0.014959828180740705,0.017602250257747646,874.9 -> 264.3,Cer,254771.5386963,254771.5386963,239771.27807617,239771.27807617,245938.3581543
PI (38:5),-0.04024977746142822,6.320287970334295,5.920740090837753,0.014963671771409724,0.017602250257747646,902.5489 -> 625.5489,PIs,32466.042724629,32466.042724629,32210.662200942,32210.662200942,34944.10226441
PE (32:2),0.03718506375511886,7.61739858765927,5.892587305225885,0.015204745396935913,0.0178718268134697,688.4913 -> 547.4913,PEs,84557.88598622,84557.88598622,79508.60644531,79508.60644531,74882.84533692
PE (40:5),0.038563344571298924,6.939262720815794,5.8849747008769615,0.015270617032845655,0.017935208267841413,794.5696 -> 653.5696,PEs,49456.404052742,49456.404052742,46458.763183606,46458.763183606,61119.604736296
PC (40:0),-0.04313823279307623,6.123193313506237,5.883282452625925,0.01528529989749326,0.017937358521884016,846.7 -> 184.1,PCandSM,19500.9611587624,19500.9611587624,19386.3416633681,19386.3416633681,68009.204925582
PGo (38:3),-0.037633775597438995,7.367920935432932,5.88201018325752,0.0152963483730923,0.017937358521884016,804.5849 -> 615.5849,PGs,66344.34399412,66344.34399412,65703.22418212,65703.22418212,75803.7647705
PGo (34:3),-0.037709385835245204,7.23415354260577,5.831305439225189,0.01574343663759325,0.018447227473089356,748.5223 -> 559.5223,PGs,60453.98400877,60453.98400877,59872.92388915,59872.92388915,69148.14489744
"Cer(d14:2(4E,6E)/20:1(11Z)(2OH))",0.03652562444299175,7.989021347245216,5.798497298301031,0.016039877247970416,0.018779918681126048,550.5 -> 206.3,Cer,103115.887023873,103115.887023873,97002.766662604,97002.766662604,123260.04895019
PS (44:1),-0.04084941888228903,5.996151310164639,5.760010087804976,0.016394977719614977,0.01918071828304137,902.6846 -> 717.6846,PSs,25971.321685793,25971.321685793,25777.7419242882,25777.7419242882,27726.801963804
PS (38:5),-0.038294182558453974,6.763175098373314,5.691237103096782,0.017049830994746686,0.019931305547597176,810.5281 -> 625.5281,PSs,43196.302978516,43196.302978516,42798.462768568,42798.462768568,51643.043945304
PE (52:4),0.043427805360761976,5.4187054788437266,5.677820728271769,0.01718069476099867,0.020068655903703506,964.773 -> 823.773,PEs,17508.701232906,17508.701232906,16392.101196289,16392.101196289,20257.301361074
PE (42:1),-0.03704123734776444,7.187100412974271,5.668687154168171,0.017270376457632578,0.020157725554359643,830.6635 -> 689.6635,PEs,63816.06451409,63816.06451409,63173.425170858,63173.425170858,44166.762939468
PE (20:0),-0.03624059479001032,7.670024643690435,5.615840193339726,0.0177988456897127,0.020758405112866172,510.3555 -> 369.3555,PEs,85025.465881258,85025.465881258,84122.54504393,84122.54504393,79711.44604491
PGp (30:1),0.03725342656670227,7.046456475560167,5.598855172486831,0.017972217795542342,0.020944331452724424,694.4753 -> 505.4753,PGs,55609.544311503,55609.544311503,52286.403869593,52286.403869593,55942.704345698
"2-Hydroxymyristoylcarnitine, 3-hydroxytetradecanoylcarnitine",-0.034305435329226926,11.687874510911865,5.58119182480266,0.01815436400551068,0.021140186479652084,388.3 -> 85.1,ACs,1307644.03515621,1307644.03515621,1292023.35546876,1292023.35546876,1597228.80956971
PE (42:2),-0.03618424719539955,7.658171830629488,5.574835853990461,0.018220372847970644,0.021200604375817004,828.6478 -> 687.6478,PEs,81744.765808098,81744.765808098,80873.525451649,80873.525451649,90225.36724854
PSo (42:6),-0.036334404919177325,7.13759485230635,5.383901446690143,0.02032338026456491,0.02362927480798755,850.5958 -> 665.5958,PSs,58203.304199218,58203.304199218,57588.964599593,57588.964599593,57633.223937976
"16:2 Cholesteryl ester, zymosteryl palmitoleate",0.035565123093735225,7.605878006759258,5.356802291605928,0.02064158911811959,0.02398066971075658,638.5532 -> 369.1,CEs,79883.765594467,79883.765594467,75197.98510742,75197.98510742,90936.786193828
TAG(60:12)_FA 16:0,-0.046774076719934124,4.736818043003121,5.322029007951643,0.02105747829860114,0.024444914869451134,968.9 -> 695.9,TAG1,10329.7207031273,10329.7207031273,10294.920753478,10294.920753478,13665.540924072
PG (32:0),0.034994484827233885,7.533465182841883,5.17636697725513,0.022896149571148286,0.026540538347974273,740.5172 -> 551.5172,PGs,78544.64526368,78544.64526368,73966.664917002,73966.664917002,75598.12548822
PSo (32:1),-0.03670223326166709,6.665871859533496,5.176221557162138,0.022898066063042427,0.026540538347974273,720.5175 -> 535.5175,PSs,41039.58294677,41039.58294677,40616.762756346,40616.762756346,45537.563110368
PC (38:5),-0.033681786430244325,8.604844039613678,5.066857508731764,0.024387556178205386,0.028245155727998676,808.6 -> 184.1,PCandSM,143073.1088105,143073.1088105,141302.911987307,141302.911987307,237245.53698736
PGp (20:0),-0.03394762177392919,8.004275825855421,5.02728271292561,0.02495101535630069,0.02887546187340581,542.3552 -> 353.3552,PGs,104827.84826662,104827.84826662,103549.92700195,103549.92700195,111066.18774416
PEo (38:3),0.03423788828590078,7.601733297559467,4.983240975660656,0.025593992653510974,0.029573966876766725,756.5903 -> 615.5903,PEs,82582.64538572,82582.64538572,77810.10559082,77810.10559082,78193.10534667
PS (40:9),0.03550696145422995,6.887382199202695,4.984453800586647,0.025576057829777798,0.029573966876766725,830.4968 -> 645.4968,PSs,49135.483520485,49135.483520485,46255.183410628,46255.183410628,52778.003173832
PC (48:2),0.06735833123132207,3.1844767805606247,4.779945334126966,0.028793034716350162,0.033244880853262763,954.8 -> 184.1,PCandSM,2932.160224916,2932.160224916,2700.0002059931,2700.0002059931,7513.0205040016
PEo (20:0),-0.03380416632446589,7.397556717101809,4.756826424118472,0.029182307138491504,0.03366844197915123,496.3763 -> 355.3763,PEs,67627.06481933,67627.06481933,66796.00463868,66796.00463868,78174.52539065
Cer(d18:1/22:0),-0.03204403493499805,8.73276131599879,4.634647016233563,0.03133258914389874,0.036121517899379424,622.6 -> 264.3,Cer,170466.57202151,170466.57202151,168166.43273928,168166.43273928,198473.41381839
PG (22:1),0.03368455804556384,7.206667386754463,4.624541457921642,0.03151768471395897,0.036307018231506075,584.3658 -> 395.3658,PGs,59417.74389649,59417.74389649,56005.404052739,56005.404052739,73633.30529785
PGp (42:6),-0.03153379940418881,9.153584990839512,4.564258526684198,0.032645803098701826,0.03757772273861307,852.5849 -> 663.5849,PGs,243643.31665038,243643.31665038,240270.79663081,240270.79663081,198950.85351554
PC (44:10),-0.04720459965626809,4.451076463401841,4.526364269199575,0.03337645432103486,0.03838931642595657,882.6 -> 184.1,PCandSM,7364.9605712898,7364.9605712898,7342.3405647219,7342.3405647219,15822.8011474692
