lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,API_Block10x,API_Block10xcopy,Control,Controlcopy,Blank
PI (38:9),0.03240744988375719,7.315585838502802,4.652101621800417,0.031015552472900856,0.035268442622594084,894.4863 -> 617.4863,PIs,128678.08935544,128678.08935544,123746.44873044,123746.44873044,131765.90795902
PG (20:1),0.03274378448503968,6.783338243477004,4.596960834651034,0.032028685808139924,0.03639292762908253,556.3345 -> 367.3345,PGs,88563.36718749,88563.36718749,85149.2857666,85149.2857666,92797.94689941
22:6 Cholesteryl ester,0.033225176529144994,6.373767303916736,4.543573335365848,0.03304254666173675,0.03747108655654069,714.5845 -> 369.1,CEs,63004.304504393,63004.304504393,60555.304412823,60555.304412823,84494.866729747
PEo (40:4),-0.03368725847753661,6.086985911811387,4.543060629604201,0.03305244410450358,0.03747108655654069,782.6059 -> 641.6059,PEs,51173.463699371,51173.463699371,51519.243591303,51519.243591303,66369.204406734
PG (40:1),0.03411238733283729,5.81238890514524,4.545504979708285,0.033005285345279405,0.03747108655654069,850.6267 -> 661.6267,PGs,45441.043762174,45441.043762174,43647.882812503,43647.882812503,46390.903167701
PG (30:3),-0.03468502220835785,5.552540947018554,4.50203745837577,0.03385449273710855,0.038351391395018815,706.4389 -> 517.4389,PGs,35773.562591559,35773.562591559,36040.202758783,36040.202758783,43966.063537606
"Cer(d14:2(4E,6E)/20:1(11Z))",-0.031001531746372078,7.460650293202587,4.299796184596661,0.03811694084416266,0.043147457169749735,534.5 -> 206.3,Cer,145585.830352753,145585.830352753,146296.949829104,146296.949829104,119716.4484253
PSo (38:5),-0.033151275467089854,5.819402858469541,4.295185676734831,0.03822042246113471,0.04323199255023602,796.5488 -> 611.5488,PSs,44511.583099375,44511.583099375,44795.703521728,44795.703521728,47025.563537589
SM (d18:0/16:0),0.03064281914847913,7.738567464582506,4.2646926503219404,0.03891228796600814,0.043981433913387206,705.6 -> 184.1,PCandSM,194340.595367545,194340.595367545,187121.150878947,187121.150878947,89305.608093206
SM (d18:2/24:1),0.029878880691260906,10.827045406472143,4.2423463985371725,0.03942764024993786,0.04453038977814653,811.7 -> 184.1,PCandSM,1801418.36370857,1801418.36370857,1735417.25183107,1735417.25183107,165788.5912475
PS (14:0),-0.030964515152277796,7.015310786446592,4.170702819035185,0.041128735411566156,0.04641671567876752,470.2515 -> 285.2515,PSs,100643.02685548,100643.02685548,101132.02746583,101132.02746583,113464.54919431
(11Z)-eicoseneoylcarnitine,-0.02945019405571418,10.987759966126362,4.1188245876387475,0.042408533666924944,0.04782510070176885,454.4 -> 85.1,ACs,1581653.3691402,1581653.3691402,1587670.838867,1587670.838867,1777355.4755857
SM (d18:1/16:0),0.030100204026864093,7.74731086183939,4.115766748106533,0.042485262643407865,0.0478756600808973,703.6 -> 184.1,PCandSM,195040.036834682,195040.036834682,187865.254379261,187865.254379261,91623.666015596
Lyso_PI(17:0),0.029559569013082966,8.189116910477647,4.013559981983629,0.045135752079068676,0.050824278972754745,604.3118 -> 327.3118,PIs,251127.95776364,251127.95776364,241980.57714851,241980.57714851,179233.17309571
C22:6,-0.028977087255543668,9.647825333925804,3.951118649698656,0.04684022040097306,0.05270402610334376,327.3 -> 327.3,FFA,638248.94396967,638248.94396967,640467.12707513,640467.12707513,647856.604126
PS (38:1),0.029880525642887464,7.115030449122543,3.9472436313482264,0.0469482086821925,0.05278596346964116,818.5907 -> 633.5907,PSs,125233.069213994,125233.069213994,120644.58825683,120644.58825683,61474.724670397
PG (40:6),0.03226452322905794,5.594673368795287,3.9203772374077235,0.047704174583565497,0.05359578297150585,840.5485 -> 651.5485,PGs,37717.322692854,37717.322692854,36275.382476805,36275.382476805,45189.803161621
Lyso_PS(18:0),0.029859911194496158,6.841377873741562,3.8271395218432307,0.05042892655636098,0.0566146737180986,526.3067 -> 341.3067,PSs,89440.84606934,89440.84606934,86165.00585937,86165.00585937,107229.50720215
PC (38:7),0.02825041311351812,12.566412273722275,3.8075269700576686,0.05102273143271212,0.05723850514237734,804.6 -> 184.1,PCandSM,6092564.66204836,6092564.66204836,5875971.62664796,5875971.62664796,229242.17565914
PS (40:2),0.030684216401905766,6.152568628281635,3.7962266173580548,0.0513682226330705,0.057583048672321745,844.6063 -> 659.6063,PSs,54738.443969712,54738.443969712,52703.483520502,52703.483520502,69545.904541021
SM (d16:1/24:1),0.02815163462413223,12.600537723925706,3.781109176524369,0.0518342893494466,0.05806214053247713,785.6 -> 184.1,PCandSM,6253288.77734368,6253288.77734368,6031394.88101193,6031394.88101193,174447.59216315
PS (28:0),0.028277494399919095,9.668370755956355,3.7643289020430517,0.05235686429230606,0.05860376830928516,680.4498 -> 495.4498,PSs,670779.24316399,670779.24316399,646920.63525376,646920.63525376,615649.44750979
PS (42:0),-0.03199236671273176,5.487365264166767,3.7619466971600892,0.05243150215072468,0.058643580274394744,876.6689 -> 691.6689,PSs,33043.982543925,33043.982543925,33228.202392571,33228.202392571,46821.823486336
PS (42:8),0.03158282992203113,5.562246915274783,3.7386352977062507,0.053167853148072694,0.059422894694904776,860.5437 -> 675.5437,PSs,36878.282531707,36878.282531707,35485.182250976,35485.182250976,44153.623077399
PG (18:3),0.029244042240709308,7.008357791034541,3.7169080227394016,0.05386402921125837,0.060156181433109246,524.2719 -> 335.2719,PGs,101803.06701659,101803.06701659,98116.32702637,98116.32702637,114779.8486328
SM (d18:2/18:1),0.02781737451064363,10.628061763915962,3.674370666793943,0.055255109806364985,0.061663880906582785,727.6 -> 184.1,PCandSM,1586045.1264342,1586045.1264342,1530119.81671149,1530119.81671149,73312.445251447
SM (d16:1/24:0),-0.027736680843720916,12.419957404694854,3.6696730284785164,0.055411053485871574,0.06179196974910344,787.7 -> 184.1,PCandSM,5409796.12554865,5409796.12554865,5423932.00360109,5423932.00360109,161859.27148439
Lyso_PG(17:1),-0.029168298664152305,6.877599791076907,3.6674577063568017,0.05548475561102739,0.0618282243297343,514.2801 -> 325.2801,PGs,91424.38623047,91424.38623047,91754.28662109,91754.28662109,103595.00585939
"18:3 Cholesteryl ester, 16:2 Stigmasteryl ester, 16:3 Sitosteryl ester",-0.029543699870049973,6.4832753774506235,3.6266139072780645,0.05686239581324509,0.06331636210362084,664.5689 -> 369.1,CEs,66124.984481806,66124.984481806,66380.86456299,66380.86456299,92736.466613772
O-behenoylcarnitine,-0.027661881386130058,10.395742863225303,3.622232388591361,0.05701232353937836,0.06343624731846324,484.4 -> 85.1,ACs,1046641.18688961,1046641.18688961,1049321.6722412,1049321.6722412,1192574.40393079
PS (38:6),0.02992594245193621,6.040404347682898,3.6015818653747824,0.057724619714093005,0.06418122532655822,808.5124 -> 623.5124,PSs,53830.543762206,53830.543762206,51856.583923325,51856.583923325,51610.643676755
PCo(32:2),-0.027634543767201484,7.933470386242749,3.491895268434125,0.061669943451757546,0.06851708743233759,716.6 -> 184.1,PCandSM,220240.733367862,220240.733367862,220800.595626776,220800.595626776,93136.186096166
PC (46:1),-0.04176212807979154,3.2188811251181972,3.4632993631872333,0.06274499762993216,0.06965994189536108,928.8 -> 184.1,PCandSM,7027.6204605033,7027.6204605033,7114.8203430082,7114.8203430082,8917.3807334886
17:1 Cholesteryl ester; 16:1 Campesteryl ester,-0.027826496490735743,7.42170105658855,3.4401338811234625,0.06363053632993988,0.07059086107260884,654.5845 -> 369.1,CEs,131357.229354871,131357.229354871,131708.669433582,131708.669433582,159241.471038817
CerP(d18:1/26:1(17Z)),-0.027759804046439466,7.048499346177965,3.3704280450519897,0.06637650731203737,0.07358281940573713,756.6 -> 264.3,Cer,107260.727462723,107260.727462723,107542.727355923,107542.727355923,99200.967102005
"Arachidyl carnitine, O-[(9Z)-17-carboxyheptadec-9-enoyl]carnitine",-0.026378758841686823,11.077681931268955,3.3057067385277197,0.06903964164191854,0.07647859933912897,456.4 -> 85.1,ACs,1680844.8378905,1680844.8378905,1683651.4462892,1683651.4462892,1909308.1054686
"Palmitoylcarnitine, (5Z)-13-carboxytridec-5-enoylcarnitine",0.02637315751205177,10.869873120438212,3.3006760028625677,0.06925137828302366,0.07665657728821425,400.3 -> 85.1,ACs,1442434.49218744,1442434.49218744,1392966.75488272,1392966.75488272,1812005.41015635
PCo(38:5),0.025674658243264543,12.418630023966356,3.1443185827651874,0.07619181953020124,0.08427702366605164,794.6 -> 184.1,PCandSM,5496871.42602542,5496871.42602542,5310929.06842027,5310929.06842027,197515.33422845
"22:1 Stigmasteryl ester, 22:2 Sitosteryl ester",0.025964235309284277,7.70518768174988,2.987774698708156,0.08389538522555769,0.0927297299142578,750.6784 -> 369.1,CEs,129342.470355974,129342.470355974,124942.126960766,124942.126960766,327681.438655804
"(5Z,8Z)-tetradecadienoylcarnitine",0.02491337892960907,10.633819039847427,2.9422462922146995,0.08629065510163828,0.09530704437642315,368.3 -> 85.1,ACs,1249410.9658203,1249410.9658203,1207784.36425779,1207784.36425779,1437412.08593788
PS (20:3),0.026115165019837124,6.627362280563414,2.85265227493927,0.09122332888184165,0.10068104165562082,548.2984 -> 363.2984,PSs,71032.32556153,71032.32556153,68608.56506349,68608.56506349,116277.42834472
PG (34:6),0.027001087258903222,5.764510809542974,2.8143008006320582,0.09342759763139019,0.10303807791676464,756.4546 -> 567.4546,PGs,42546.58331298,42546.58331298,41069.583007812,41069.583007812,50068.34326173
PCo(38:1),-0.024091133946805406,12.490446324352028,2.7686709344278806,0.09612594516663582,0.1059361554296038,802.7 -> 184.1,PCandSM,5679429.90710474,5679429.90710474,5679899.65124508,5679899.65124508,204474.77270504
PSo (34:0),-0.026227499342763083,6.098345415881022,2.766822940778411,0.09623700033435414,0.10598073184289478,750.5645 -> 565.5645,PSs,52837.80371092,52837.80371092,52920.483642563,52920.483642563,62329.664916974
PGo (16:0),0.024724485196525266,7.708730778987937,2.754392426485903,0.09698765459788249,0.10672908324884281,488.3083 -> 299.3083,PGs,166983.73046877,166983.73046877,161441.47119145,161441.47119145,179268.65161137
Cer(d18:1/18:1(9Z)),0.024571928673507624,7.947099003363583,2.748187223870961,0.09736476041945712,0.10706557171399644,564.5 -> 264.3,Cer,202718.933044437,202718.933044437,196011.33398438,196011.33398438,188538.11291504
PE (44:3),-0.02720805891641517,5.429695051248313,2.7024904854320266,0.10019162756107707,0.11009343555576623,854.6635 -> 713.6635,PEs,32149.022415157,32149.022415157,32221.222198471,32221.222198471,43579.983047467
PSo (34:2),0.025258643951814166,6.220015230670777,2.5997134079072186,0.10688304125500919,0.11736023769112566,744.5175 -> 559.5175,PSs,58567.444335912,58567.444335912,56602.60412595,56602.60412595,67631.52435304
PSo (34:2),0.025258643951814166,6.220015230670777,2.5997134079072186,0.10688304125500919,0.11736023769112566,746.5332 -> 561.5332,PSs,52050.963745107,52050.963745107,49399.663513195,49399.663513195,61288.204650877
PE (24:0),-0.0260403988908525,5.665944790942025,2.5814414416373177,0.10812316114672943,0.11863513514710591,580.3974 -> 439.3974,PEs,38929.082702648,38929.082702648,38984.942810066,38984.942810066,47105.743347154
Lyso_PG(16:0),-0.02362188770862207,7.443781135480703,2.4897705187962194,0.11458843147299749,0.12563713341195706,502.2801 -> 313.2801,PGs,140113.66918947,140113.66918947,140079.69067376,140079.69067376,135175.44970709
PCo(40:1),0.024702804468516776,5.975098226310216,2.37877150574192,0.12299423518621412,0.13475499782080833,830.7 -> 184.1,PCandSM,44781.862579292,44781.862579292,43296.1830978874,43296.1830978874,75526.685287465
PI (18:4),0.02393519667127091,6.404210175453735,2.3602380628380257,0.12446319408597517,0.13626495574255926,610.2723 -> 333.2723,PIs,63234.98474121,63234.98474121,61169.644470189,61169.644470189,89920.82580563
PSp (42:6),0.022722153495351477,7.816702457323707,2.3357502038950906,0.12643406612839883,0.13832181724396986,848.5801 -> 663.5801,PSs,179544.91308597,179544.91308597,173826.83203124,173826.83203124,194366.95410159
PI (20:0),-0.023797667910346314,6.322919055359936,2.3312775109730675,0.12679777850352505,0.1386186930326228,646.3662 -> 369.3662,PIs,61821.344360338,61821.344360338,61813.88446044,61813.88446044,72703.744140602
PE (20:1),-0.023342453112067084,6.564758617597805,2.2949888557613316,0.1297921424198185,0.14178894161000552,508.3399 -> 367.3399,PEs,73927.886398314,73927.886398314,73895.6451416,73895.6451416,82681.14648439
Lyso_PE(18:3),-0.02345479419316978,6.207467270375204,2.2443732268423937,0.13410123539964672,0.14638978497081437,476.2699 -> 334.2699,PEs,58056.404235841,58056.404235841,58035.60424804,58035.60424804,63127.02453613
Cer(d18:0/16:0),0.022286995520724745,7.34425656979701,2.196978972099193,0.13828151145846335,0.15084342201973364,540.5 -> 266.4,Cer,125681.789184535,125681.789184535,121715.828185983,121715.828185983,154879.49096679
PI (20:1),-0.022926990781010195,6.46898989046287,2.1940988084801063,0.1385402145041071,0.15101587652190618,644.3505 -> 367.3505,PIs,68680.5444336,68680.5444336,68630.82482908,68630.82482908,79434.28515621
C22:5,0.021120482454292867,9.643901052136727,2.0991382809438006,0.14738218009398615,0.16053748354214312,329.3 -> 329.3,FFA,651414.20764156,651414.20764156,631368.76293947,631368.76293947,631149.6041869
"(11Z,14Z)-eicosadienoylcarnitine",-0.020999949591261016,10.955418071514243,2.0939150925856116,0.14788665654220517,0.16097017510503986,452.4 -> 85.1,ACs,1541860.6298825,1541860.6298825,1538687.7607425,1538687.7607425,1775726.0322265
PS (40:0),-0.021462190587709134,7.882120411294853,2.0882099745258644,0.14843990870551255,0.16145529200505385,848.6376 -> 663.6376,PSs,183923.23315432,183923.23315432,183603.57153318,183603.57153318,207835.43505867
16:2 Campesteryl ester,0.022358062175643158,6.423693076864045,2.0747512814645446,0.14975434991586722,0.16276703781587015,652.5689 -> 369.1,CEs,66772.164794923,66772.164794923,64661.944610593,64661.944610593,80320.045715331
Lyso_PI(20:5),0.02227289295862537,6.35958767938685,2.0420479914764322,0.15300353032803912,0.16617821926366622,636.2805 -> 359.2805,PIs,62810.26452638,62810.26452638,60828.84423827,60828.84423827,81050.08483895
CerP(d18:1/24:0),-0.021460886704610126,7.272600033741538,2.0362250461883087,0.15359039392296048,0.16645428251145394,730.6 -> 264.3,Cer,123042.148590153,123042.148590153,122828.18890377,122828.18890377,126088.849121109
Lyso_PS(15:0),0.02122242880383869,7.820362829860588,2.0365893183153636,0.15355360614996091,0.16645428251145394,484.2597 -> 299.2597,PSs,177801.49267582,177801.49267582,172317.97216796,172317.97216796,203281.83593754
PG (40:5),-0.023240788858586173,5.6052540736463214,2.037846811325421,0.1534266889086835,0.16645428251145394,842.5641 -> 653.5641,PGs,37312.902648932,37312.902648932,37294.002685553,37294.002685553,45362.60351561
PSp (40:2),0.022732171613695746,5.886669597840934,2.0349868694744497,0.1537155118794552,0.16646968494304634,828.6114 -> 643.6114,PSs,47352.363769543,47352.363769543,45843.98315428,45843.98315428,50052.623718273
PS (24:0),0.021911398669725496,6.534046723863464,2.0252322766380235,0.15470526743433827,0.1674207688672976,624.3872 -> 439.3872,PSs,76059.425353985,76059.425353985,73678.505065924,73678.505065924,70777.305175777
PG (14:0),-0.021416930041461998,6.975488640121238,1.9934130017456604,0.15798447706862112,0.1708463257060521,474.2562 -> 285.2562,PGs,99947.40673828,99947.40673828,99770.56726077,99770.56726077,103413.0264893
PSp (38:6),-0.020155216094276403,7.326404635416874,1.8125724530627783,0.17819994781303528,0.19256884209313604,792.5175 -> 607.5175,PSs,140229.99060057,140229.99060057,139859.50915517,139859.50915517,80395.946044916
PS (42:9),0.021671467738259714,5.660408073714878,1.7843948817071256,0.1816105850272035,0.1961133008099514,858.5281 -> 673.5281,PSs,39203.242797839,39203.242797839,37982.362487783,37982.362487783,47813.36383057
PI (42:3),0.021201118649950845,5.853954989528383,1.758278605704555,0.18483937192952327,0.1994564322546473,962.6428 -> 685.6428,PIs,45584.963226312,45584.963226312,44179.742797842,44179.742797842,51648.343872086
cis-5-Tetradecenoylcarnitine,0.019038548538171638,10.532225091495166,1.7172612780414056,0.19004596063042173,0.20492743312231537,370.3 -> 85.1,ACs,1164290.36230457,1164290.36230457,1130092.23925764,1130092.23925764,1330918.39648415
PCo(40:4),0.020121766224994647,6.539173909813875,1.6706737215434164,0.19616831932100423,0.21137734910325007,824.6 -> 184.1,PCandSM,63871.5239868382,63871.5239868382,61948.9252509732,61948.9252509732,120608.867401165
PC (36:1),0.018690412216260912,12.440035357049904,1.6663678276840657,0.1967457411113683,0.2118474586859138,788.6 -> 184.1,PCandSM,5575833.99707024,5575833.99707024,5413363.93786607,5413363.93786607,159701.51159673
PGp (36:5),0.020369243366788345,5.921535335749495,1.6429843007410712,0.1999165014845046,0.21510728941092574,770.5066 -> 581.5066,PGs,48845.283325177,48845.283325177,47366.863586422,47366.863586422,49784.903869627
Lyso_PI(22:0),-0.019878851864949056,6.327031590477704,1.6323440204438844,0.20137914391747175,0.2165258560316082,674.3901 -> 397.3901,PIs,63488.044433595,63488.044433595,63308.184204097,63308.184204097,67220.48498534
PI (20:4),0.02022175638712569,6.034647283646768,1.623978918215078,0.20253787558171846,0.21761585629789507,638.3036 -> 361.3036,PIs,49682.023803674,49682.023803674,48183.203674304,48183.203674304,66398.064880326
