lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,OG10x,OG10xcopy,YG10x,YG10xcopy,Blank
PC (38:0),-1.6778989989961615,7.935061650300223,11178.58651243016,0,0,818.7 -> 184.1,PCandSM,38090.5020904452,38090.5020904452,137390.627990762,137390.627990762,119226.130828914
PC (38:1),-1.805082826971701,7.904135378227517,12778.783959420722,0,0,816.6 -> 184.1,PCandSM,35212.7423095976,35212.7423095976,138715.988494853,138715.988494853,113089.405365001
PC (38:2),-2.257185961772225,7.9173059013913365,19127.8017927926,0,0,814.6 -> 184.1,PCandSM,27543.421798712,27543.421798712,148436.80673209,148436.80673209,114981.149749718
PC (38:3),-1.995717490085346,8.412496852412298,16036.243361489012,0,0,812.6 -> 184.1,PCandSM,47249.743301399,47249.743301399,212428.435852032,212428.435852032,139145.629821709
PC (38:4),-1.9668890838192417,9.021596008876289,16140.643404934157,0,0,810.6 -> 184.1,PCandSM,74168.944625795,74168.944625795,326856.242340016,326856.242340016,203268.23522948
PC (38:5),-1.9896188660642598,9.378419936298043,16732.44042785608,0,0,808.6 -> 184.1,PCandSM,96056.767089771,96056.767089771,430036.066955524,430036.066955524,237245.53698736
PC (38:6),-1.9733459548270134,9.463482142139132,16538.452025802057,0,0,806.6 -> 184.1,PCandSM,104482.208496109,104482.208496109,462509.429381776,462509.429381776,234619.33666991
PC (38:7),-2.0530705897693213,9.350759710702647,17712.90673154218,0,0,804.6 -> 184.1,PCandSM,91286.426605266,91286.426605266,427055.206970684,427055.206970684,229242.17565914
PC (38:8),-2.0314930925690278,9.319642192815115,17378.027768707925,0,0,802.5 -> 184.1,PCandSM,92960.066711446,92960.066711446,428428.898803715,428428.898803715,197436.01135256
PC (38:9),-1.9777395312830952,9.218930329193752,16475.93490977083,0,0,800.5 -> 184.1,PCandSM,88554.126403797,88554.126403797,393196.564849846,393196.564849846,191895.6760254
PC (40:0),-3.111662360788822,8.00284972819237,33757.217671706276,0,0,846.7 -> 184.1,PCandSM,20187.481369004,20187.481369004,196711.454498234,196711.454498234,68009.204925582
PC (40:1),-3.435304038802686,8.18940402577704,40115.37485476674,0,0,844.7 -> 184.1,PCandSM,18705.1413078425,18705.1413078425,228104.891723702,228104.891723702,78607.785003715
PC (40:10),-2.312316928435891,7.878894941310944,19856.22671666058,0,0,826.5 -> 184.1,PCandSM,25759.7420120158,25759.7420120158,144231.928833152,144231.928833152,114690.008392277
PC (40:2),-2.965765915045119,8.248377626228574,31886.292426611115,0,0,842.7 -> 184.1,PCandSM,26020.3218231182,26020.3218231182,229160.858276789,229160.858276789,84122.386474625
PC (40:3),-2.9235821280839858,8.187472015222593,30919.394171988253,0,0,840.6 -> 184.1,PCandSM,25131.041862482,25131.041862482,214951.132659956,214951.132659956,88973.884582487
PC (40:4),-2.89565349111251,8.218988621084025,30380.590551262547,0,0,838.6 -> 184.1,PCandSM,25199.821731575,25199.821731575,211406.991211429,211406.991211429,107354.568237299
PC (40:5),-2.8496393673093943,7.709097636324763,27750.46724728281,0,0,836.6 -> 184.1,PCandSM,16703.161201471,16703.161201471,135728.109649605,135728.109649605,100684.965850735
PC (40:6),-2.57680736626892,7.269178973096972,22058.984242923027,0,0,834.6 -> 184.1,PCandSM,14052.8010482801,14052.8010482801,94515.666900594,94515.666900594,80641.687072704
PC (40:7),-2.757700053098105,7.325123940880129,24970.557925964753,0,0,832.6 -> 184.1,PCandSM,13413.541053774,13413.541053774,102267.748107892,102267.748107892,78858.425811791
PC (40:8),-2.5971888549125346,7.293365228142865,22515.007277171728,0,0,830.6 -> 184.1,PCandSM,14384.121047966,14384.121047966,98120.468292214,98120.468292214,78088.904357934
PC (40:9),-2.6087842388340934,7.48064694296153,23428.66237265695,0,0,828.6 -> 184.1,PCandSM,16861.2411804191,16861.2411804191,115946.0475769,115946.0475769,80203.184631312
PC (42:0),-2.1504381013294402,6.386087859756444,14606.237861547548,0,0,874.7 -> 184.1,PCandSM,11550.3208122283,11550.3208122283,57807.663543747,57807.663543747,22894.541351315
PC (42:1),-2.1116659713718002,7.780754386034693,17108.539099047204,0,0,872.7 -> 184.1,PCandSM,31462.382171624,31462.382171624,153288.371520992,153288.371520992,57329.684646625
PC (42:10),-2.981746715687881,7.9438594975298615,31367.191417224294,0,0,854.6 -> 184.1,PCandSM,21135.6411514304,21135.6411514304,188215.031249951,188215.031249951,62725.06472778
PC (42:11),-2.877750240664806,7.906769934505422,29454.112261213842,0,0,852.6 -> 184.1,PCandSM,21730.541542057,21730.541542057,180054.213165289,180054.213165289,65033.985565261
PC (42:2),-2.1166135047508954,7.961893223275422,17453.428933401596,0,0,870.7 -> 184.1,PCandSM,35763.722412082,35763.722412082,174843.515518154,174843.515518154,63038.403961219
PC (42:3),-3.0286680974867264,7.84191958066356,31785.10888020893,0,0,868.7 -> 184.1,PCandSM,18892.0013351401,18892.0013351401,173796.830108686,173796.830108686,62923.365371672
PC (42:4),-2.938114772828253,7.827803109958561,30253.216363950807,0,0,866.7 -> 184.1,PCandSM,19922.2412261975,19922.2412261975,172124.490341183,172124.490341183,59746.905502349
PC (42:5),-2.9705203433826624,7.858259801201341,30888.322760161627,0,0,864.6 -> 184.1,PCandSM,19933.7214431812,19933.7214431812,176135.91220089,176135.91220089,61281.422546362
PC (42:6),-3.0786633330642212,7.831621211892103,32552.660318143866,0,0,862.6 -> 184.1,PCandSM,18038.9013328539,18038.9013328539,171800.394454946,171800.394454946,65362.902923612
PC (42:7),-2.966761784288829,7.956534200744633,31098.599470012632,0,0,860.6 -> 184.1,PCandSM,21266.961578363,21266.961578363,187427.535125638,187427.535125638,67952.16482545
PC (42:8),-2.861816324937636,7.904190253838467,29159.31900261083,0,0,858.6 -> 184.1,PCandSM,21795.661224369,21795.661224369,178610.173095787,178610.173095787,66783.985473636
PC (42:9),-2.11701929405194,8.04755102912196,17578.228804007522,0,0,856.6 -> 184.1,PCandSM,38010.702148386,38010.702148386,185880.91281129,185880.91281129,66220.365936278
PC (44:0),-1.9027769994981945,5.15301488258691,8436.18331421574,0,0,902.8 -> 184.1,PCandSM,5255.9603462242,5255.9603462242,22156.12144471,22156.12144471,13270.5409851103
PC (44:1),-1.6845995929769255,5.134646089135747,6811.898515673373,0,0,900.7 -> 184.1,PCandSM,5888.4604530322,5888.4604530322,21338.5216522318,21338.5216522318,12694.0008735567
PC (44:10),-1.707000313799791,5.525800690115687,7877.017893493724,0,0,882.6 -> 184.1,PCandSM,7737.4805145273,7737.4805145273,28477.641632084,28477.641632084,15822.8011474692
PC (44:12),-2.5999957475698894,5.965382028277074,18199.716562455345,0,0,878.6 -> 184.1,PCandSM,6599.9404487611,6599.9404487611,45109.163269077,45109.163269077,17417.181015014
PC (44:2),-1.7662578455014455,5.22802311185892,7655.79137894981,0,0,898.7 -> 184.1,PCandSM,6069.580440524,6069.580440524,23275.7018661529,23275.7018661529,13033.3809356702
PC (44:3),-1.6383183343672545,5.151288881023522,6550.6734971170745,0,0,896.7 -> 184.1,PCandSM,6171.8005027772,6171.8005027772,21659.181365966,21659.181365966,12267.5009613023
PC (44:4),-1.5911419004676872,5.190393002248379,6263.041768429436,0,0,894.7 -> 184.1,PCandSM,6429.3204765316,6429.3204765316,21837.0214080757,21837.0214080757,13231.620994562
PC (44:5),-1.4735631856922882,5.262298558054643,5590.504613764518,0,0,892.7 -> 184.1,PCandSM,7233.9005203242,7233.9005203242,22646.7218093869,22646.7218093869,13539.020950314
PC (44:6),-1.4652546528580568,5.3785849181599765,5749.877974389079,0,0,890.7 -> 184.1,PCandSM,7959.3804817248,7959.3804817248,24774.8215179535,24774.8215179535,14036.701004028
PC (44:7),-2.136052475912989,5.3630423331619514,10906.321834589806,0,0,888.6 -> 184.1,PCandSM,5288.500385284,5288.500385284,26205.802047732,26205.802047732,15945.0412445037
PC (44:8),-1.4125088045316194,5.503469750563993,5577.407396550272,0,0,886.6 -> 184.1,PCandSM,8967.620502473,8967.620502473,26911.001983639,26911.001983639,14953.02100373
PC (46:0),-1.636099204284397,4.560738103123889,5201.31146750494,0,0,930.8 -> 184.1,PCandSM,3942.7802314755,3942.7802314755,13815.5406875564,13815.5406875564,9440.7006912285
PC (46:1),-1.396490336282302,4.575981818271402,3982.3098954063285,0,0,928.8 -> 184.1,PCandSM,4596.240322112,4596.240322112,13640.7008590757,13640.7008590757,8917.3807334886
PC (46:2),-1.4580482280998566,4.686457192569586,4513.938261037906,0,0,926.8 -> 184.1,PCandSM,4861.360317228,4861.360317228,15056.4411163292,15056.4411163292,9218.560493466
PC (48:0),-1.4829289742251561,4.617575929640357,4593.368685585884,0,0,958.8 -> 184.1,PCandSM,4683.2203521723,4683.2203521723,14757.0410423334,14757.0410423334,7903.8205795194
PC (48:2),-1.6995475043615005,4.633921846571338,5922.956359289363,0,0,954.8 -> 184.1,PCandSM,4277.8203010558,4277.8203010558,15663.4407806402,15663.4407806402,7513.0205040016
PC (50:0),-1.3100887256781395,5.354848319065247,4583.444103103876,0,0,986.9 -> 184.1,PCandSM,8191.5205841054,8191.5205841054,22897.381668079,22897.381668079,15861.421173098
PC (52:0),-1.2489652533305482,4.842395244597185,3535.8222074791274,0,0,1014.9 -> 184.1,PCandSM,5828.4603958139,5828.4603958139,15616.241210931,15616.241210931,11683.3207778913
PC (52:4),-1.2213863883396041,5.456782440717778,4159.608998271954,0,0,1006.8 -> 184.1,PCandSM,9302.7206573493,9302.7206573493,24452.801651,24452.801651,16233.0409698546
PCo(32:0),-2.0894786444816775,7.412029485861159,15678.862316573563,0,0,720.6 -> 184.1,PCandSM,20400.6213912959,20400.6213912959,97877.444946257,97877.444946257,91111.007537789
PCo(32:1),-2.257757604192508,7.385996900206264,17919.001590755586,0,0,718.6 -> 184.1,PCandSM,18343.5013580374,18343.5013580374,98896.009155277,98896.009155277,87804.506103501
PCo(32:2),-2.2267843840138695,7.444008281316501,17602.09963661719,0,0,716.6 -> 184.1,PCandSM,19296.441291798,19296.441291798,101823.908447292,101823.908447292,93136.186096166
PCo(32:3),-2.017353623186734,7.495327323848883,14893.328009363893,0,0,714.5 -> 184.1,PCandSM,22600.241302488,22600.241302488,103143.127166756,103143.127166756,95567.787994392
PCo(34:0),-2.385888345269773,12.68660587539568,24449.973187620693,0,0,748.6 -> 184.1,PCandSM,866229.7661131,866229.7661131,5103858.984373,5103858.984373,983427.60351574
PCo(34:1),-2.3308656802146093,12.646578735953707,23431.663214324133,0,0,746.6 -> 184.1,PCandSM,871823.87792969,871823.87792969,4944596.414061,4944596.414061,931761.77978517
PCo(34:2),-2.2852035960127446,12.017438626748644,22539.133320914298,0,0,744.6 -> 184.1,PCandSM,576228.71496576,576228.71496576,3166294.8398427,3166294.8398427,632295.00903267
PCo(34:3),-2.055659477289488,10.828620252530197,18378.05015625239,0,0,742.6 -> 184.1,PCandSM,286475.962341829,286475.962341829,1342595.0566406,1342595.0566406,291823.66210939
PCo(34:4),-2.080976950607956,10.791669288225192,18788.92159272944,0,0,740.6 -> 184.1,PCandSM,274081.83489987,274081.83489987,1307249.3535157,1307249.3535157,297661.71801755
PCo(36:0),-2.1939849320745246,12.648770572086084,20975.209317720633,0,0,776.6 -> 184.1,PCandSM,941868.78613268,941868.78613268,4858333.0000015,4858333.0000015,963310.41699216
PCo(36:1),-2.2871049092720033,12.668323115462403,22637.03598514389,0,0,774.6 -> 184.1,PCandSM,906616.73681654,906616.73681654,4988299.437499,4988299.437499,959025.68408192
PCo(36:2),-2.206275010127262,12.520798974208715,21181.92432317038,0,0,772.6 -> 184.1,PCandSM,855161.93322751,855161.93322751,4448820.8906245,4448820.8906245,890116.46972659
PCo(36:3),-2.198417255751145,12.454642696647898,21038.648051172986,0,0,770.6 -> 184.1,PCandSM,822937.90075682,822937.90075682,4257926.9609385,4257926.9609385,821793.26513669
PCo(36:4),-2.216775822867692,12.416417736749116,21358.835591710027,0,0,768.6 -> 184.1,PCandSM,790966.18127443,790966.18127443,4144914.1484375,4144914.1484375,825052.96386714
PCo(36:5),-2.1759988526072562,12.397029888214911,20640.822346531902,0,0,766.6 -> 184.1,PCandSM,798142.7707519,798142.7707519,4065960.1406245,4065960.1406245,820728.91552729
PCo(38:0),-2.0261730096844905,9.362579015782385,17306.42797532582,0,0,804.7 -> 184.1,PCandSM,94563.667251552,94563.667251552,434215.302764851,434215.302764851,219162.39501949
PCo(38:1),-2.098723198741818,9.284367060024696,18411.650215956415,0,0,802.7 -> 184.1,PCandSM,86286.18658448,86286.18658448,416640.922454794,416640.922454794,204474.77270504
PCo(38:2),-2.054213707324657,9.260679334930757,17702.863072988668,0,0,800.6 -> 184.1,PCandSM,88396.726348884,88396.726348884,413864.449890225,413864.449890225,186425.23327634
PCo(38:3),-2.041336581426049,9.279522258027246,17508.779531858243,0,0,798.6 -> 184.1,PCandSM,89927.964874238,89927.964874238,417292.228332525,417292.228332525,191849.75366211
PCo(38:4),-2.0390785914904397,9.282206420297024,17469.154992344516,0,0,796.6 -> 184.1,PCandSM,89624.067718522,89624.067718522,415231.66131587,415231.66131587,198430.97656249
PCo(38:5),-1.9763277203813723,9.237424111245845,16462.331438502835,0,0,794.6 -> 184.1,PCandSM,89462.306182873,89462.306182873,396840.510192908,396840.510192908,197515.33422845
PCo(38:6),-2.096269371747959,9.23209149878317,18346.028596581156,0,0,792.6 -> 184.1,PCandSM,84064.726333694,84064.726333694,405224.586792095,405224.586792095,189085.21276849
PCo(40:0),-2.5019600192637013,7.302423576933943,21175.98084387999,0,0,832.7 -> 184.1,PCandSM,15279.581039431,15279.581039431,97571.005615232,97571.005615232,79100.985443118
PCo(40:1),-2.7133405388863183,7.324868226847421,24397.738170212608,0,0,830.7 -> 184.1,PCandSM,13984.7809905991,13984.7809905991,103394.449523842,103394.449523842,75526.685287465
PCo(40:2),-2.663864360520795,7.509968550886605,24394.49779308545,0,0,828.7 -> 184.1,PCandSM,16836.4214286688,16836.4214286688,120280.988189692,120280.988189692,79003.985931389
PCo(40:3),-2.395953424080505,7.7713602797030115,20901.176103758433,0,0,826.6 -> 184.1,PCandSM,22873.841590885,22873.841590885,135717.6500854,135717.6500854,105085.587432851
PCo(40:4),-1.5593705861754033,7.992082400393953,9805.635797463026,0,0,824.6 -> 184.1,PCandSM,42586.823761013,42586.823761013,141492.990020712,141492.990020712,120608.867401165
PCo(40:5),-1.705144704317146,7.980836131381377,11568.459460649798,0,0,822.6 -> 184.1,PCandSM,38920.002349822404,38920.002349822404,143058.949493398,143058.949493398,121621.966796891
PCo(40:6),-1.6266103399192102,7.954737617338155,10570.791003134345,0,0,820.6 -> 184.1,PCandSM,39765.6229476567,39765.6229476567,138423.148467992,138423.148467992,120077.45062262
PCo(42:0),-3.0966116495267597,7.909409793280924,33157.285641635644,0,0,860.7 -> 184.1,PCandSM,18965.961235036,18965.961235036,182890.772857643,182890.772857643,66302.423889213
PCo(42:1),-2.9135863440659517,7.945989155912795,30171.329697070956,0,0,858.7 -> 184.1,PCandSM,21849.1612510738,21849.1612510738,185590.288696331,185590.288696331,66797.464630178
PCo(42:2),-2.7905051415867677,7.930182220663663,28025.315321640606,0,0,856.7 -> 184.1,PCandSM,23101.321586607,23101.321586607,180179.77194213,180179.77194213,69259.724746701
PCo(42:3),-2.761140400024919,7.950144937934272,27623.390858959105,0,0,854.7 -> 184.1,PCandSM,24078.941909798,24078.941909798,184020.774658291,184020.774658291,66419.863861038
PCo(42:4),-3.118370541763226,7.964424340001772,33740.03549776979,0,0,852.7 -> 184.1,PCandSM,19544.501464848,19544.501464848,191333.733856227,191333.733856227,66795.465515193
PCo(42:6),-2.939778861385579,7.94695400696789,30614.296450805225,0,0,848.6 -> 184.1,PCandSM,21494.161849975,21494.161849975,185919.851974414,185919.851974414,67226.544677797
PCo(44:3),-1.9747932851903407,5.4081253089676276,9718.400434815336,0,0,882.7 -> 184.1,PCandSM,6013.560455322,6013.560455322,26647.201812744,26647.201812744,16070.40123749
PCo(44:4),-1.9705934825044236,5.530009248525674,10086.587284244435,0,0,880.7 -> 184.1,PCandSM,6647.3604087806,6647.3604087806,29370.022369383,29370.022369383,16613.901077279
PCo(44:5),-2.318847844235582,5.933286209190803,15034.747778622806,0,0,878.7 -> 184.1,PCandSM,7635.8206024139,7635.8206024139,42948.242858859,42948.242858859,16795.4811401357
PCp(32:4),-2.0487431714535713,10.78448007397113,18252.8219356827,0,0,738.5 -> 184.1,PCandSM,277394.762878354,277394.762878354,1293817.7441404,1293817.7441404,299257.64062498
PCp(36:5),-2.14791524211942,12.403779880285423,20153.606839320553,0,0,764.6 -> 184.1,PCandSM,815946.9986574,815946.9986574,4076528.390624,4076528.390624,811056.95703133
PCp(40:6),-2.3811159991232613,7.865880303522907,20815.30487797373,0,0,818.6 -> 184.1,PCandSM,24112.881378169,24112.881378169,141605.370422363,141605.370422363,119050.229309009
PCp(42:4),-3.0355956669171618,7.915045849105656,32157.45085936339,0,0,850.7 -> 184.1,PCandSM,19866.9214248733,19866.9214248733,183645.270568924,183645.270568924,64786.564361477
PCp(42:6),-2.980947189995886,7.989282311783139,31466.55660193543,0,0,846.6 -> 184.1,PCandSM,21710.541488644,21710.541488644,193227.437896762,193227.437896762,66863.924194419
PE (16:0),1.2448531720506264,10.01087004429915,6964.22978083565,0,0,454.2929 -> 313.2929,PEs,441778.60595747,441778.60595747,210139.61572263,210139.61572263,603518.01940917
PE (18:1),1.2778107299683594,9.983125316878697,7320.9283287764465,0,0,480.3086 -> 339.3086,PEs,435979.99328664,435979.99328664,202697.5930176,202697.5930176,592960.52502442
PE (18:2),0.7994730350665429,8.622584962658394,2801.4785294846706,0,0,478.2929 -> 337.2929,PEs,158986.75292966,158986.75292966,102976.2076416,102976.2076416,209312.25366218
PE (20:0),0.6035345384433785,7.683559305835383,1528.20280270317,0,0,510.3555 -> 369.3555,PEs,87333.40551751,87333.40551751,64794.724609366,64794.724609366,79711.44604491
PE (20:3),0.6081760982504377,8.152748885321836,1589.003048687367,0,0,504.3086 -> 363.3086,PEs,109781.52844231,109781.52844231,81187.90542603,81187.90542603,148989.07104497
PE (22:0),0.7128952127731114,7.676076051740308,2132.1455818477943,0,0,538.3868 -> 397.3868,PEs,92741.84692385,92741.84692385,63784.345214846,63784.345214846,68441.28491208
PE (22:1),0.907323335677058,7.874917561074061,3464.873084787772,0,0,536.3712 -> 395.3712,PEs,107655.126647927,107655.126647927,64705.964721685,64705.964721685,91784.64611819
PE (28:0),0.8402010887882412,7.074161900565597,2768.766844995762,0,0,636.46 -> 495.46,PEs,61214.844421425,61214.844421425,38545.343048083,38545.343048083,51504.803833002
PE (32:0),1.1150462349275012,8.535350095079963,5381.234710643362,0,0,692.5226 -> 551.5226,PEs,173824.0740967,173824.0740967,90466.70544431,90466.70544431,158990.24963379
PE (32:1),0.9926166486181544,7.625726225999035,4068.204022306452,0,0,690.507 -> 549.507,PEs,95895.966674836,95895.966674836,54329.284301816,54329.284301816,66528.6446533
PE (32:2),0.6981365626309356,7.541346614583991,2011.9684323293718,0,0,688.4913 -> 547.4913,PEs,80419.40539557,80419.40539557,55878.143890378,55878.143890378,74882.84533692
PE (32:3),0.651779618229555,9.016924618538603,1913.94550249904,0,0,686.4757 -> 545.4757,PEs,224079.15649416,224079.15649416,160782.090820318,160782.090820318,196561.49584954
